step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
22740,5961154560,29569.7,1785948202.6,3.2630,0.095,1.0000,204446
22760,5966397440,29599.4,1785948232.3,3.1717,0.093,1.0000,176743
22780,5971640320,29625.1,1785948257.9,3.2188,0.088,1.0000,204333
22800,5976883200,29650.7,1785948283.5,3.2311,0.088,1.0000,204696
22820,5982126080,29676.3,1785948309.2,3.2009,0.091,1.0000,204474
22840,5987368960,29701.9,1785948334.8,3.1737,0.086,1.0000,204593
22860,5992611840,29727.6,1785948360.5,3.2491,0.088,1.0000,204198
22880,5997854720,29753.3,1785948386.1,3.1954,0.087,1.0000,204375
22900,6003097600,29778.9,1785948411.8,3.1661,0.088,1.0000,204442
22920,6008340480,29804.6,1785948437.4,3.1623,0.087,1.0000,204403
22940,6013583360,29830.2,1785948463.1,3.1809,0.092,1.0000,204424
22960,6018826240,29855.8,1785948488.7,3.1796,0.089,1.0000,204553
22980,6024069120,29883.2,1785948516.1,3.1687,0.089,1.0000,191401
23000,6029312000,29908.9,1785948541.7,3.2093,0.089,1.0000,204303
23020,6034554880,29938.6,1785948571.4,3.2854,0.092,1.0000,176521
23040,6039797760,29964.2,1785948597.1,3.2573,0.090,1.0000,204729
23060,6045040640,29989.8,1785948622.7,3.1849,0.093,1.0000,204619
23080,6050283520,30015.5,1785948648.3,3.2222,0.089,1.0000,204509
23100,6055526400,30041.1,1785948673.9,3.1953,0.091,1.0000,204692
23120,6060769280,30066.7,1785948699.6,3.2161,0.088,1.0000,204560
23140,6066012160,30092.4,1785948725.2,3.1710,0.084,1.0000,204247
23160,6071255040,30118.0,1785948750.9,3.1934,0.085,1.0000,204376
23180,6076497920,30143.7,1785948776.5,3.2152,0.086,1.0000,204490
23200,6081740800,30169.3,1785948802.1,3.2109,0.082,1.0000,204658
23220,6086983680,30194.9,1785948827.7,3.2028,0.086,1.0000,205012
23240,6092226560,30220.5,1785948853.3,3.2037,0.094,1.0000,204740
23260,6097469440,30250.1,1785948883.0,3.2201,0.092,1.0000,176826
23280,6102712320,30275.7,1785948908.5,3.1338,0.087,1.0000,204986
23300,6107955200,30301.3,1785948934.1,3.1692,0.083,1.0000,204938
23320,6113198080,30326.9,1785948959.7,3.2021,0.085,1.0000,204752
23340,6118440960,30352.5,1785948985.3,3.1913,0.094,1.0000,204972
23360,6123683840,30378.0,1785949010.9,3.1897,0.082,1.0000,205015
23380,6128926720,30403.6,1785949036.5,3.2081,0.092,1.0000,204845
23400,6134169600,30429.2,1785949062.1,3.2299,0.087,1.0000,204880
23420,6139412480,30454.9,1785949087.7,3.1514,0.084,1.0000,204518
23440,6144655360,30480.5,1785949113.3,3.1475,0.089,1.0000,204731
23460,6149898240,30506.1,1785949139.0,3.2444,0.088,1.0000,204370
23480,6155141120,30531.7,1785949164.6,3.1947,0.092,1.0000,204715
23500,6160384000,30557.4,1785949190.2,3.2308,0.089,1.0000,204531
23520,6165626880,30587.2,1785949220.0,3.1668,0.095,1.0000,175972
23540,6170869760,30612.8,1785949245.6,3.1450,0.087,1.0000,204542
23560,6176112640,30638.4,1785949271.3,3.1098,0.090,1.0000,204573
23580,6181355520,30664.0,1785949296.9,3.1757,0.086,1.0000,204820
23600,6186598400,30689.6,1785949322.5,3.1816,0.086,1.0000,204571
23620,6191841280,30715.3,1785949348.1,3.1845,0.093,1.0000,204614
23640,6197084160,30740.9,1785949373.7,3.2281,0.085,1.0000,204766
23660,6202327040,30766.5,1785949399.3,3.2582,0.091,1.0000,204763
23680,6207569920,30792.1,1785949424.9,3.1658,0.085,1.0000,204786
23700,6212812800,30817.7,1785949450.6,3.1265,0.085,1.0000,204495
23720,6218055680,30843.3,1785949476.2,3.1603,0.093,1.0000,204813
23740,6223298560,30868.9,1785949501.8,3.1230,0.089,1.0000,204722
23760,6228541440,30898.6,1785949531.4,3.1739,0.087,1.0000,176665
23780,6233784320,30924.2,1785949557.0,3.2162,0.088,1.0000,204950
23800,6239027200,30949.7,1785949582.6,3.2229,0.096,1.0000,205028
23820,6244270080,30975.4,1785949608.2,3.2233,0.089,1.0000,204696
23840,6249512960,31001.0,1785949633.8,3.2125,0.085,1.0000,204523
23860,6254755840,31026.6,1785949659.4,3.1265,0.087,1.0000,204807
23880,6259998720,31052.2,1785949685.1,3.1850,0.085,1.0000,204505
23900,6265241600,31077.8,1785949710.7,3.2228,0.084,1.0000,204677
23920,6270484480,31103.5,1785949736.3,3.1926,0.095,1.0000,204721
23940,6275727360,31129.1,1785949762.0,3.2273,0.088,1.0000,204437
23960,6280970240,31154.7,1785949787.6,3.1525,0.094,1.0000,204630
23980,6286213120,31180.3,1785949813.2,3.1891,0.085,1.0000,204647
24000,6291456000,31206.0,1785949838.8,3.2526,0.093,1.0000,204554
24020,6296698880,31235.8,1785949868.6,3.2120,0.088,1.0000,176042
24040,6301941760,31261.4,1785949894.2,3.1817,0.089,1.0000,204536
24060,6307184640,31287.0,1785949919.9,3.2072,0.090,1.0000,204538
24080,6312427520,31312.6,1785949945.5,3.2386,0.084,1.0000,204614
24100,6317670400,31338.3,1785949971.1,3.1703,0.088,1.0000,204577
24120,6322913280,31363.9,1785949996.8,3.1945,0.086,1.0000,204360
24140,6328156160,31389.6,1785950022.4,3.1789,0.087,1.0000,204284
24160,6333399040,31415.3,1785950048.1,3.1929,0.085,1.0000,204264
24180,6338641920,31440.9,1785950073.8,3.2101,0.085,1.0000,204484
24200,6343884800,31466.5,1785950099.4,3.1843,0.085,1.0000,204640
24220,6349127680,31492.2,1785950125.0,3.1887,0.091,1.0000,204344
24240,6354370560,31517.8,1785950150.6,3.1971,0.088,1.0000,204657
24260,6359613440,31547.7,1785950180.6,3.2017,0.085,1.0000,175311
24280,6364856320,31573.3,1785950206.2,3.3089,0.087,1.0000,204689
24300,6370099200,31598.9,1785950231.8,3.2004,0.088,1.0000,204553
24320,6375342080,31624.6,1785950257.4,3.1977,0.085,1.0000,204746
24340,6380584960,31650.2,1785950283.0,3.2544,0.086,1.0000,204498
24360,6385827840,31675.8,1785950308.7,3.1519,0.091,1.0000,204638
24380,6391070720,31701.4,1785950334.3,3.1430,0.088,1.0000,204822
24400,6396313600,31727.0,1785950359.9,3.1657,0.083,1.0000,204758
24420,6401556480,31752.6,1785950385.5,3.1626,0.090,1.0000,204603
24440,6406799360,31778.3,1785950411.1,3.2259,0.084,1.0000,204600
24460,6412042240,31803.9,1785950436.7,3.2220,0.087,1.0000,204588
24480,6417285120,31829.5,1785950462.4,3.1696,0.083,1.0000,204651
24500,6422528000,31855.1,1785950488.0,3.1925,0.086,1.0000,204798
24520,6427770880,31884.9,1785950517.7,3.2650,0.089,1.0000,176235
24540,6433013760,31910.4,1785950543.3,3.1920,0.084,1.0000,204953
24560,6438256640,31936.1,1785950568.9,3.2409,0.086,1.0000,204514
24580,6443499520,31961.7,1785950594.5,3.1865,0.086,1.0000,204667
24600,6448742400,31987.3,1785950620.1,3.1896,0.091,1.0000,204884
24620,6453985280,32012.9,1785950645.7,3.1685,0.084,1.0000,204922
24640,6459228160,32038.5,1785950671.3,3.1907,0.086,1.0000,204721
24660,6464471040,32064.1,1785950696.9,3.1509,0.084,1.0000,204646
24680,6469713920,32089.7,1785950722.6,3.1761,0.086,1.0000,204624
24700,6474956800,32115.3,1785950748.2,3.2257,0.082,1.0000,204936
24720,6480199680,32140.9,1785950773.8,3.1072,0.087,1.0000,204792
24740,6485442560,32166.5,1785950799.4,3.1576,0.087,1.0000,204822
24760,6490685440,32196.1,1785950829.0,3.2000,0.088,1.0000,176807
24780,6495928320,32221.8,1785950854.6,3.2319,0.085,1.0000,204672
24800,6501171200,32247.3,1785950880.2,3.1540,0.085,1.0000,204932
24820,6506414080,32272.9,1785950905.8,3.1230,0.088,1.0000,204843
24840,6511656960,32298.5,1785950931.4,3.1619,0.087,1.0000,204890
24860,6516899840,32324.1,1785950957.0,3.1753,0.086,1.0000,204761
24880,6522142720,32349.7,1785950982.6,3.1584,0.086,1.0000,204838
24900,6527385600,32375.4,1785951008.2,3.1984,0.084,1.0000,204550
24920,6532628480,32401.0,1785951033.8,3.1458,0.090,1.0000,204907
24940,6537871360,32426.6,1785951059.4,3.1618,0.085,1.0000,204526
24960,6543114240,32452.2,1785951085.1,3.1857,0.090,1.0000,204705
24980,6548357120,32477.8,1785951110.7,3.1831,0.086,1.0000,204756
25000,6553600000,32503.4,1785951136.3,3.2289,0.091,1.0000,204430
25020,6558842880,32533.4,1785951166.2,3.1694,0.092,1.0000,175319
25040,6564085760,32558.9,1785951191.8,3.2201,0.084,1.0000,204888
25060,6569328640,32584.6,1785951217.4,3.2346,0.091,1.0000,204690
25080,6574571520,32610.2,1785951243.0,3.1435,0.085,1.0000,204763
25100,6579814400,32635.8,1785951268.6,3.1866,0.088,1.0000,204811
25120,6585057280,32661.4,1785951294.2,3.1912,0.084,1.0000,204615
25140,6590300160,32687.0,1785951319.9,3.2047,0.088,1.0000,204534
25160,6595543040,32712.7,1785951345.5,3.2109,0.085,1.0000,204467
25180,6600785920,32738.3,1785951371.1,3.2205,0.085,1.0000,204767
25200,6606028800,32763.9,1785951396.7,3.1701,0.085,1.0000,204563
25220,6611271680,32789.5,1785951422.4,3.1973,0.088,1.0000,204479
25240,6616514560,32815.2,1785951448.0,3.1849,0.088,1.0000,204529
25260,6621757440,32844.9,1785951477.7,3.1661,0.084,1.0000,176619
25280,6627000320,32870.5,1785951503.3,3.1811,0.085,1.0000,204523
25300,6632243200,32896.1,1785951529.0,3.1774,0.084,1.0000,204630
25320,6637486080,32921.7,1785951554.6,3.1729,0.084,1.0000,204677
25340,6642728960,32947.3,1785951580.2,3.1728,0.091,1.0000,204587
25360,6647971840,32973.0,1785951605.8,3.2098,0.091,1.0000,204694
25380,6653214720,32998.6,1785951631.4,3.1785,0.087,1.0000,204606
25400,6658457600,33024.2,1785951657.1,3.1633,0.087,1.0000,204619
25420,6663700480,33049.8,1785951682.7,3.2127,0.087,1.0000,204656
25440,6668943360,33075.5,1785951708.3,3.1932,0.086,1.0000,204546
25460,6674186240,33101.0,1785951733.9,3.2452,0.089,1.0000,204926
25480,6679429120,33126.6,1785951759.5,3.1801,0.085,1.0000,205018
25500,6684672000,33152.2,1785951785.1,3.1323,0.088,1.0000,204750
25520,6689914880,33184.2,1785951817.0,3.1989,0.088,1.0000,164102
25540,6695157760,33209.8,1785951842.6,3.2343,0.089,1.0000,204874
25560,6700400640,33235.4,1785951868.2,3.1427,0.085,1.0000,204661
25580,6705643520,33261.0,1785951893.8,3.1632,0.085,1.0000,204659
25600,6710886400,33286.6,1785951919.5,3.1505,0.086,1.0000,204376
25620,6716129280,33312.2,1785951945.1,3.1779,0.084,1.0000,204920
25640,6721372160,33337.9,1785951970.7,3.1841,0.086,1.0000,204636
25660,6726615040,33363.5,1785951996.3,3.2231,0.086,1.0000,204586
25680,6731857920,33389.1,1785952021.9,3.2436,0.090,1.0000,204781
25700,6737100800,33414.7,1785952047.5,3.2372,0.087,1.0000,204737
25720,6742343680,33440.3,1785952073.2,3.1412,0.087,1.0000,204591
25740,6747586560,33465.9,1785952098.8,3.1880,0.084,1.0000,204735
25760,6752829440,33495.8,1785952128.7,3.1870,0.085,1.0000,175289
25780,6758072320,33521.4,1785952154.3,3.2134,0.090,1.0000,204839
25800,6763315200,33547.0,1785952179.9,3.1579,0.090,1.0000,204733
25820,6768558080,33572.7,1785952205.6,3.1660,0.081,1.0000,204338
25840,6773800960,33598.3,1785952231.1,3.1359,0.085,1.0000,204834
25860,6779043840,33623.9,1785952256.8,3.2243,0.090,1.0000,204689
25880,6784286720,33649.5,1785952282.4,3.2133,0.096,1.0000,204847
25900,6789529600,33675.1,1785952308.0,3.1693,0.087,1.0000,204768
25920,6794772480,33700.7,1785952333.5,3.2216,0.084,1.0000,204948
25940,6800015360,33726.3,1785952359.2,3.1901,0.085,1.0000,204716
25960,6805258240,33751.9,1785952384.8,3.1464,0.091,1.0000,204654
25980,6810501120,33777.5,1785952410.4,3.1623,0.082,1.0000,204651
26000,6815744000,33803.1,1785952436.0,3.1700,0.080,1.0000,204701
26020,6820986880,33832.6,1785952465.5,3.2482,0.090,1.0000,177726
26040,6826229760,33858.2,1785952491.1,3.1394,0.084,1.0000,205011
26060,6831472640,33883.8,1785952516.7,3.2186,0.082,1.0000,204822
26080,6836715520,33909.4,1785952542.3,3.1517,0.084,1.0000,204909
26100,6841958400,33935.0,1785952567.9,3.1923,0.084,1.0000,204772
26120,6847201280,33960.6,1785952593.5,3.1833,0.082,1.0000,204653
26140,6852444160,33986.3,1785952619.1,3.1056,0.085,1.0000,204538
26160,6857687040,34012.0,1785952644.8,3.1527,0.086,1.0000,203804
26180,6862929920,34037.7,1785952670.5,3.1936,0.087,1.0000,203941
26200,6868172800,34063.4,1785952696.2,3.1693,0.089,1.0000,204286
26220,6873415680,34089.1,1785952721.9,3.1913,0.088,1.0000,204030
26240,6878658560,34114.8,1785952747.6,3.1850,0.089,1.0000,203773
26260,6883901440,34144.6,1785952777.5,3.1913,0.086,1.0000,175843
26280,6889144320,34170.3,1785952803.2,3.1812,0.085,1.0000,203810
26300,6894387200,34196.1,1785952828.9,3.1839,0.093,1.0000,203514
26320,6899630080,34221.8,1785952854.6,3.1297,0.081,1.0000,204200
26340,6904872960,34247.5,1785952880.4,3.1359,0.085,1.0000,203644
26360,6910115840,34273.2,1785952906.1,3.2399,0.084,1.0000,203976
26380,6915358720,34298.9,1785952931.8,3.1989,0.081,1.0000,203896
26400,6920601600,34324.7,1785952957.5,3.1394,0.088,1.0000,203626
26420,6925844480,34350.4,1785952983.2,3.1367,0.086,1.0000,204079
26440,6931087360,34376.1,1785953008.9,3.1853,0.084,1.0000,203833
26460,6936330240,34401.8,1785953034.7,3.1914,0.089,1.0000,203672
26480,6941573120,34427.5,1785953060.3,3.1802,0.084,1.0000,204564
26500,6946816000,34453.1,1785953086.0,3.1707,0.082,1.0000,204069
26520,6952058880,34482.3,1785953115.1,3.2238,0.087,1.0000,180104
26540,6957301760,34507.9,1785953140.8,3.1465,0.085,1.0000,204061
26560,6962544640,34533.6,1785953166.5,3.1990,0.085,1.0000,204106
26580,6967787520,34559.4,1785953192.2,3.2571,0.085,1.0000,203766
26600,6973030400,34585.1,1785953217.9,3.1838,0.081,1.0000,204051
26620,6978273280,34610.7,1785953243.6,3.1375,0.086,1.0000,204375
26640,6983516160,34636.4,1785953269.2,3.2196,0.086,1.0000,204381
26660,6988759040,34662.1,1785953295.0,3.1411,0.087,1.0000,203721
26680,6994001920,34687.8,1785953320.7,3.2115,0.089,1.0000,203982
26700,6999244800,34713.4,1785953346.3,3.1644,0.083,1.0000,204588
26720,7004487680,34739.1,1785953371.9,3.1572,0.087,1.0000,204593
26740,7009730560,34764.8,1785953397.6,3.1986,0.084,1.0000,203940
26760,7014973440,34793.8,1785953426.6,3.1363,0.086,1.0000,180629
26780,7020216320,34819.4,1785953452.3,3.1520,0.088,1.0000,204414
26800,7025459200,34845.1,1785953478.0,3.1397,0.089,1.0000,204026
26820,7030702080,34870.8,1785953503.7,3.2074,0.086,1.0000,204217
26840,7035944960,34896.6,1785953529.4,3.1519,0.083,1.0000,203612
26860,7041187840,34922.2,1785953555.1,3.1534,0.084,1.0000,204052
26880,7046430720,34947.9,1785953580.7,3.1832,0.087,1.0000,204463
26900,7051673600,34973.5,1785953606.4,3.1942,0.086,1.0000,204350
26920,7056916480,34999.2,1785953632.0,3.2014,0.083,1.0000,204428
26940,7062159360,35024.9,1785953657.7,3.1725,0.084,1.0000,204218
26960,7067402240,35050.5,1785953683.4,3.2236,0.083,1.0000,204317
26980,7072645120,35076.2,1785953709.0,3.1540,0.083,1.0000,204348
27000,7077888000,35101.8,1785953734.6,3.1681,0.088,1.0000,204715
27020,7083130880,35131.4,1785953764.3,3.1734,0.084,1.0000,176855
27040,7088373760,35157.1,1785953789.9,3.1849,0.086,1.0000,204663
27060,7093616640,35182.7,1785953815.6,3.2344,0.095,1.0000,204337
27080,7098859520,35208.3,1785953841.2,3.2533,0.085,1.0000,204536
27100,7104102400,35234.0,1785953866.8,3.1098,0.082,1.0000,204687
27120,7109345280,35259.6,1785953892.5,3.1359,0.082,1.0000,204529
27140,7114588160,35285.2,1785953918.1,3.1782,0.084,1.0000,204771
27160,7119831040,35310.8,1785953943.7,3.1866,0.090,1.0000,204497
27180,7125073920,35336.5,1785953969.4,3.1363,0.086,1.0000,203927
27200,7130316800,35362.2,1785953995.0,3.1453,0.082,1.0000,204513
27220,7135559680,35387.8,1785954020.7,3.2042,0.087,1.0000,204398
27240,7140802560,35413.5,1785954046.3,3.2214,0.085,1.0000,204374
27260,7146045440,35443.1,1785954075.9,3.1926,0.080,1.0000,177341
27280,7151288320,35468.7,1785954101.6,3.2313,0.086,1.0000,204417
27300,7156531200,35494.4,1785954127.2,3.1653,0.080,1.0000,204337
27320,7161774080,35520.0,1785954152.9,3.2646,0.085,1.0000,204148
27340,7167016960,35545.8,1785954178.6,3.2016,0.082,1.0000,203846
27360,7172259840,35571.4,1785954204.2,3.1956,0.081,1.0000,204662
27380,7177502720,35597.0,1785954229.9,3.1885,0.082,1.0000,204634
27400,7182745600,35622.6,1785954255.5,3.1593,0.087,1.0000,204560
27420,7187988480,35648.3,1785954281.1,3.1044,0.083,1.0000,204524
27440,7193231360,35673.9,1785954306.8,3.1809,0.084,1.0000,204273
27460,7198474240,35699.5,1785954332.4,3.1560,0.084,1.0000,204672
27480,7203717120,35725.2,1785954358.0,3.2133,0.093,1.0000,204721
27500,7208960000,35750.8,1785954383.6,3.1725,0.085,1.0000,204596
27520,7214202880,35780.3,1785954413.2,3.2132,0.090,1.0000,177551
27540,7219445760,35805.9,1785954438.8,3.1290,0.086,1.0000,204500
27560,7224688640,35831.6,1785954464.5,3.2382,0.086,1.0000,204315
27580,7229931520,35857.2,1785954490.1,3.1887,0.083,1.0000,204463
27600,7235174400,35882.9,1785954515.7,3.1856,0.080,1.0000,204544
27620,7240417280,35908.6,1785954541.4,3.1771,0.086,1.0000,204168
27640,7245660160,35934.2,1785954567.1,3.1891,0.083,1.0000,204173
27660,7250903040,35959.9,1785954592.8,3.1616,0.082,1.0000,204084
27680,7256145920,35985.6,1785954618.5,3.1816,0.087,1.0000,204133
27700,7261388800,36011.3,1785954644.2,3.2548,0.084,1.0000,204111
27720,7266631680,36037.0,1785954669.8,3.1760,0.084,1.0000,204153
27740,7271874560,36062.7,1785954695.5,3.1679,0.083,1.0000,203988
27760,7277117440,36092.5,1785954725.4,3.2138,0.083,1.0000,175719
27780,7282360320,36118.1,1785954751.0,3.1677,0.084,1.0000,204651
27800,7287603200,36143.8,1785954776.6,3.1876,0.084,1.0000,204389
27820,7292846080,36169.4,1785954802.3,3.1349,0.092,1.0000,204719
27840,7298088960,36195.1,1785954827.9,3.1722,0.081,1.0000,204353
27860,7303331840,36220.7,1785954853.6,3.2228,0.090,1.0000,204143
27880,7308574720,36246.4,1785954879.3,3.2168,0.086,1.0000,203998
27900,7313817600,36272.1,1785954904.9,3.1815,0.083,1.0000,204663
27920,7319060480,36297.7,1785954930.6,3.1212,0.085,1.0000,204209
27940,7324303360,36323.4,1785954956.3,3.1863,0.084,1.0000,204021
27960,7329546240,36349.1,1785954982.0,3.1976,0.082,1.0000,203871
27980,7334789120,36374.9,1785955007.7,3.2302,0.084,1.0000,203831
28000,7340032000,36400.5,1785955033.4,3.1518,0.083,1.0000,204317
28020,7345274880,36430.1,1785955062.9,3.1561,0.081,1.0000,177566
28040,7350517760,36455.7,1785955088.5,3.1933,0.084,1.0000,204656
28060,7355760640,36481.3,1785955114.1,3.1878,0.082,1.0000,204606
28080,7361003520,36506.9,1785955139.7,3.2325,0.081,1.0000,204943
28100,7366246400,36532.5,1785955165.4,3.1560,0.083,1.0000,204572
28120,7371489280,36558.1,1785955190.9,3.1830,0.085,1.0000,204949
28140,7376732160,36583.7,1785955216.6,3.1446,0.079,1.0000,204358
28160,7381975040,36609.4,1785955242.2,3.1513,0.083,1.0000,204590
28180,7387217920,36635.0,1785955267.9,3.1408,0.083,1.0000,204427
28200,7392460800,36660.6,1785955293.5,3.1664,0.084,1.0000,204600
28220,7397703680,36686.3,1785955319.1,3.0989,0.086,1.0000,204376
28240,7402946560,36711.9,1785955344.8,3.1850,0.083,1.0000,204626
28260,7408189440,36741.6,1785955374.5,3.1897,0.084,1.0000,176628
28280,7413432320,36767.2,1785955400.1,3.1916,0.081,1.0000,204510
28300,7418675200,36792.9,1785955425.7,3.2248,0.085,1.0000,204454
28320,7423918080,36818.5,1785955451.4,3.2157,0.081,1.0000,204531
28340,7429160960,36844.1,1785955477.0,3.1726,0.087,1.0000,204893
28360,7434403840,36869.7,1785955502.5,3.1877,0.083,1.0000,204876
28380,7439646720,36895.3,1785955528.2,3.1140,0.083,1.0000,204464
28400,7444889600,36920.9,1785955553.8,3.2275,0.083,1.0000,204786
28420,7450132480,36946.5,1785955579.4,3.2441,0.083,1.0000,204815
28440,7455375360,36972.1,1785955604.9,3.1241,0.092,1.0000,205167
28460,7460618240,36997.7,1785955630.6,3.2191,0.085,1.0000,204672
28480,7465861120,37023.3,1785955656.1,3.2036,0.083,1.0000,205113
28500,7471104000,37048.9,1785955681.7,3.1775,0.081,1.0000,204801
28520,7476346880,37078.0,1785955710.9,3.1937,0.085,1.0000,179659
28540,7481589760,37103.6,1785955736.5,3.1969,0.081,1.0000,204791
28560,7486832640,37129.3,1785955762.1,3.2122,0.083,1.0000,204476
28580,7492075520,37154.9,1785955787.8,3.2553,0.087,1.0000,204363
28600,7497318400,37180.6,1785955813.4,3.1617,0.087,1.0000,204454
28620,7502561280,37206.2,1785955839.1,3.1023,0.083,1.0000,204523
28640,7507804160,37231.9,1785955864.7,3.2100,0.081,1.0000,204439
28660,7513047040,37257.5,1785955890.4,3.1001,0.083,1.0000,204512
28680,7518289920,37283.1,1785955915.9,3.1803,0.080,1.0000,204845
28700,7523532800,37308.7,1785955941.6,3.1899,0.083,1.0000,204723
28720,7528775680,37334.3,1785955967.2,3.2038,0.083,1.0000,204508
28740,7534018560,37360.0,1785955992.8,3.1427,0.082,1.0000,204459
28760,7539261440,37389.4,1785956022.2,3.2367,0.084,1.0000,178510
28780,7544504320,37415.0,1785956047.8,3.1809,0.086,1.0000,204724
28800,7549747200,37440.6,1785956073.5,3.1900,0.083,1.0000,204521
28820,7554990080,37466.2,1785956099.1,3.1860,0.084,1.0000,204697
28840,7560232960,37491.8,1785956124.7,3.1225,0.095,1.0000,204537
28860,7565475840,37517.5,1785956150.3,3.1701,0.085,1.0000,204695
28880,7570718720,37543.1,1785956176.0,3.1187,0.087,1.0000,204316
28900,7575961600,37568.7,1785956201.6,3.2361,0.087,1.0000,204650
28920,7581204480,37594.4,1785956227.2,3.1930,0.083,1.0000,204440
28940,7586447360,37620.0,1785956252.9,3.2468,0.080,1.0000,204638
28960,7591690240,37645.6,1785956278.5,3.1064,0.086,1.0000,204702
28980,7596933120,37671.2,1785956304.1,3.1936,0.085,1.0000,204535
29000,7602176000,37696.8,1785956329.7,3.1465,0.082,1.0000,204906
29020,7607418880,37726.6,1785956359.4,3.2643,0.083,1.0000,176430
29040,7612661760,37752.2,1785956385.0,3.2107,0.080,1.0000,204523
29060,7617904640,37777.8,1785956410.7,3.2047,0.084,1.0000,204297
29080,7623147520,37803.5,1785956436.3,3.1905,0.081,1.0000,204579
29100,7628390400,37829.1,1785956461.9,3.1816,0.087,1.0000,204675
29120,7633633280,37854.7,1785956487.6,3.1713,0.082,1.0000,204676
29140,7638876160,37880.3,1785956513.2,3.2119,0.082,1.0000,204837
29160,7644119040,37905.9,1785956538.8,3.1782,0.083,1.0000,204732
29180,7649361920,37931.5,1785956564.4,3.1909,0.085,1.0000,204869
29200,7654604800,37957.1,1785956590.0,3.1636,0.079,1.0000,204532
29220,7659847680,37982.8,1785956615.6,3.0326,0.081,1.0000,204523
29240,7665090560,38008.4,1785956641.2,3.1806,0.089,1.0000,204626
29260,7670333440,38038.3,1785956671.1,3.1711,0.079,1.0000,175420
29280,7675576320,38063.9,1785956696.7,3.1881,0.082,1.0000,204833
29300,7680819200,38089.4,1785956722.3,3.1323,0.082,1.0000,205025
29320,7686062080,38115.1,1785956747.9,3.2144,0.083,1.0000,204633
29340,7691304960,38140.7,1785956773.5,3.1196,0.097,1.0000,204613
29360,7696547840,38166.3,1785956799.2,3.1856,0.085,1.0000,204630
29380,7701790720,38191.9,1785956824.7,3.1367,0.085,1.0000,204991
29400,7707033600,38217.5,1785956850.4,3.2064,0.080,1.0000,204616
29420,7712276480,38243.1,1785956875.9,3.1424,0.078,1.0000,205053
29440,7717519360,38268.7,1785956901.5,3.1367,0.086,1.0000,204870
29460,7722762240,38294.3,1785956927.1,3.2018,0.086,1.0000,204703
29480,7728005120,38319.9,1785956952.8,3.1203,0.081,1.0000,204628
29500,7733248000,38345.5,1785956978.4,3.2099,0.084,1.0000,204716
29520,7738490880,38375.2,1785957008.0,3.1912,0.080,1.0000,176841
29540,7743733760,38400.8,1785957033.6,3.1670,0.083,1.0000,204718
29560,7748976640,38426.4,1785957059.2,3.1716,0.080,1.0000,204651
29580,7754219520,38452.0,1785957084.9,3.1889,0.083,1.0000,204658
29600,7759462400,38477.7,1785957110.5,3.1576,0.080,1.0000,204445
29620,7764705280,38503.3,1785957136.1,3.2000,0.081,1.0000,204767
29640,7769948160,38528.8,1785957161.7,3.1919,0.083,1.0000,204887
29660,7775191040,38554.4,1785957187.3,3.2169,0.079,1.0000,204822
29680,7780433920,38580.1,1785957213.0,3.1500,0.080,1.0000,204347
29700,7785676800,38605.8,1785957238.7,3.1648,0.086,1.0000,203879
29720,7790919680,38631.5,1785957264.4,3.1512,0.083,1.0000,203899
29740,7796162560,38657.3,1785957290.1,3.1290,0.083,1.0000,203829
29760,7801405440,38686.7,1785957319.6,3.1753,0.084,1.0000,177970
29780,7806648320,38712.4,1785957345.2,3.2104,0.079,1.0000,204432
29800,7811891200,38738.1,1785957371.0,3.1683,0.087,1.0000,203618
29820,7817134080,38763.9,1785957396.7,3.2033,0.084,1.0000,203542
29840,7822376960,38789.7,1785957422.5,3.1348,0.081,1.0000,203313
29860,7827619840,38815.2,1785957448.1,3.1563,0.088,1.0000,205061
29880,7832862720,38840.8,1785957473.6,3.1245,0.081,1.0000,205098
29900,7838105600,38866.4,1785957499.2,3.1325,0.079,1.0000,204754
29920,7843348480,38892.1,1785957525.0,3.2285,0.084,1.0000,203831
29940,7848591360,38917.8,1785957550.6,3.1477,0.086,1.0000,204358
29960,7853834240,38943.4,1785957576.2,3.1734,0.080,1.0000,204878
29980,7859077120,38969.1,1785957601.9,3.0722,0.081,1.0000,204009
30000,7864320000,38994.8,1785957627.7,3.0913,0.086,1.0000,203457
30020,7869562880,39023.9,1785957656.8,3.0942,0.080,1.0000,180312
30040,7874805760,39049.5,1785957682.3,3.1790,0.081,1.0000,204848
30060,7880048640,39075.1,1785957708.0,3.1916,0.080,1.0000,204488
30080,7885291520,39100.7,1785957733.6,3.1994,0.087,1.0000,204686
30100,7890534400,39126.4,1785957759.2,3.1549,0.084,1.0000,204459
30120,7895777280,39152.1,1785957785.0,3.2451,0.085,1.0000,203879
30140,7901020160,39177.9,1785957810.7,3.1602,0.083,1.0000,203599
30160,7906263040,39203.6,1785957836.5,3.1469,0.082,1.0000,203440
30180,7911505920,39229.4,1785957862.2,3.1118,0.082,1.0000,203732
30200,7916748800,39255.0,1785957887.8,3.1959,0.082,1.0000,204836
30220,7921991680,39280.6,1785957913.4,3.1588,0.084,1.0000,204794
30240,7927234560,39306.2,1785957939.0,3.1941,0.077,1.0000,204782
30260,7932477440,39335.9,1785957968.8,3.1738,0.082,1.0000,176263
