step,tokens,elapsed_s,loss,grad_norm,lr_mult
38880,10192158720,,2.7014,0.058,0.6120
38900,10197401600,,2.7224,0.058,0.6080
38920,10202644480,,2.6420,0.057,0.6030
38940,10207887360,,2.6733,0.058,0.5990
38960,10213130240,,2.6855,0.059,0.5950
38980,10218373120,,2.7256,0.060,0.5900
39000,10223616000,,2.7590,0.059,0.5860
39020,10228858880,,2.6980,0.058,0.5810
39040,10234101760,,2.7238,0.060,0.5770
39060,10239344640,,2.6886,0.058,0.5730
39080,10244587520,,2.7230,0.057,0.5680
39100,10249830400,,2.6596,0.058,0.5640
39120,10255073280,,2.6596,0.057,0.5600
39140,10260316160,,2.6310,0.058,0.5550
39160,10265559040,,2.6914,0.057,0.5510
39180,10270801920,,2.6735,0.060,0.5470
39200,10276044800,,2.6887,0.057,0.5420
39220,10281287680,,2.7268,0.057,0.5380
39240,10286530560,,2.6719,0.057,0.5330
39260,10291773440,,2.7031,0.058,0.5290
39280,10297016320,,2.6939,0.058,0.5250
39300,10302259200,,2.7427,0.058,0.5200
39320,10307502080,,2.7038,0.058,0.5160
39340,10312744960,,2.7294,0.058,0.5120
39360,10317987840,,2.7052,0.059,0.5070
39380,10323230720,,2.6504,0.057,0.5030
39400,10328473600,,2.6839,0.058,0.4980
39420,10333716480,,2.6531,0.059,0.4940
39440,10338959360,,2.7521,0.063,0.4900
39460,10344202240,,2.6919,0.057,0.4850
39480,10349445120,,2.6403,0.059,0.4810
39500,10354688000,,2.7112,0.058,0.4770
39520,10359930880,,2.6590,0.061,0.4720
39540,10365173760,,2.6769,0.057,0.4680
39560,10370416640,,2.6646,0.058,0.4640
39580,10375659520,,2.7154,0.060,0.4590
39600,10380902400,,2.7431,0.064,0.4550
39620,10386145280,,2.6249,0.059,0.4500
39640,10391388160,,2.6752,0.058,0.4460
39660,10396631040,,2.6656,0.060,0.4420
39680,10401873920,,2.6785,0.058,0.4370
39700,10407116800,,2.6620,0.057,0.4330
39720,10412359680,,2.7188,0.057,0.4290
39740,10417602560,,2.6679,0.058,0.4240
39760,10422845440,,2.6926,0.059,0.4200
39780,10428088320,,2.7386,0.058,0.4160
39800,10433331200,,2.6525,0.058,0.4110
39820,10438574080,,2.6592,0.056,0.4070
39840,10443816960,,2.6978,0.058,0.4020
39860,10449059840,,2.6900,0.058,0.3980
39880,10454302720,,2.6887,0.058,0.3940
39900,10459545600,,2.6705,0.066,0.3890
39920,10464788480,,2.6027,0.057,0.3850
39940,10470031360,,2.6358,0.057,0.3810
39960,10475274240,,2.5959,0.060,0.3760
39980,10480517120,,2.7352,0.059,0.3720
40000,10485760000,,2.6836,0.057,0.3670
40020,10491002880,,2.6948,0.058,0.3630
40040,10496245760,,2.7036,0.058,0.3590
40060,10501488640,,2.6937,0.057,0.3540
40080,10506731520,,2.6562,0.059,0.3500
40100,10511974400,,2.7095,0.061,0.3460
40120,10517217280,,2.6402,0.057,0.3410
40140,10522460160,,2.6990,0.057,0.3370
40160,10527703040,,2.6716,0.059,0.3330
40180,10532945920,,2.7041,0.059,0.3280
40200,10538188800,,2.6888,0.059,0.3240
40220,10543431680,,2.6311,0.058,0.3190
40240,10548674560,,2.6560,0.058,0.3150
40260,10553917440,,2.6003,0.058,0.3110
40280,10559160320,,2.6845,0.060,0.3060
40300,10564403200,,2.7209,0.062,0.3020
40320,10569646080,,2.5896,0.057,0.2980
40340,10574888960,,2.6567,0.058,0.2930
40360,10580131840,,2.6995,0.057,0.2890
40380,10585374720,,2.6874,0.056,0.2840
40400,10590617600,,2.6812,0.057,0.2800
40420,10595860480,,2.5894,0.057,0.2760
40440,10601103360,,2.7029,0.061,0.2710
40460,10606346240,,2.6559,0.058,0.2670
40480,10611589120,,2.7877,0.060,0.2630
40500,10616832000,,2.6909,0.057,0.2580
40520,10622074880,,2.7091,0.057,0.2540
40540,10627317760,,2.6681,0.058,0.2500
40560,10632560640,,2.6624,0.056,0.2450
40580,10637803520,,2.6179,0.057,0.2410
40600,10643046400,,2.6383,0.056,0.2360
40620,10648289280,,2.6267,0.059,0.2320
40640,10653532160,,2.6490,0.057,0.2280
40660,10658775040,,2.6271,0.057,0.2230
40680,10664017920,,2.6790,0.060,0.2190
40700,10669260800,,2.6470,0.058,0.2150
40720,10674503680,,2.6203,0.057,0.2100
40740,10679746560,,2.6841,0.058,0.2060
40760,10684989440,,2.6748,0.058,0.2020
40780,10690232320,,2.6065,0.058,0.1970
40800,10695475200,,2.7308,0.057,0.1930
40820,10700718080,,2.6194,0.058,0.1880
40840,10705960960,,2.6323,0.057,0.1840
40860,10711203840,,2.6176,0.057,0.1800
40880,10716446720,,2.6452,0.057,0.1750
40900,10721689600,,2.6441,0.058,0.1710
40920,10726932480,,2.6692,0.056,0.1670
40940,10732175360,,2.6136,0.057,0.1620
40960,10737418240,,2.6858,0.057,0.1580
40980,10742661120,,2.6376,0.058,0.1530
41000,10747904000,,2.6407,0.056,0.1490
41020,10753146880,,2.6743,0.060,0.1450
41040,10758389760,,2.6868,0.057,0.1400
41060,10763632640,,2.7090,0.057,0.1360
41080,10768875520,,2.6992,0.060,0.1320
41100,10774118400,,2.6564,0.056,0.1270
41120,10779361280,,2.6471,0.057,0.1230
41140,10784604160,,2.7360,0.057,0.1190
41160,10789847040,,2.6578,0.058,0.1140
41180,10795089920,,2.6815,0.058,0.1100
41200,10800332800,,2.6553,0.057,0.1050
41220,10805575680,,2.6837,0.056,0.1010
