step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
22640,5934940160,147932.9,1786255679.9,2.7666,0.066,1.0000,40292
22660,5940183040,148063.1,1786255810.1,2.7787,0.065,1.0000,40273
22680,5945425920,148193.2,1786255940.2,2.6956,0.066,1.0000,40294
22700,5950668800,148323.7,1786256070.7,2.7713,0.068,1.0000,40193
22720,5955911680,148453.8,1786256200.8,2.7861,0.065,1.0000,40294
22740,5961154560,148583.9,1786256330.9,2.7956,0.066,1.0000,40297
22760,5966397440,148730.8,1786256477.8,2.7660,0.066,1.0000,35681
22780,5971640320,148860.7,1786256607.7,2.8031,0.066,1.0000,40361
22800,5976883200,148990.8,1786256737.8,2.7664,0.065,1.0000,40319
22820,5982126080,149120.9,1786256867.9,2.7974,0.067,1.0000,40280
22840,5987368960,149250.8,1786256997.8,2.7875,0.065,1.0000,40369
22860,5992611840,149380.7,1786257127.7,2.7925,0.065,1.0000,40361
22880,5997854720,149510.8,1786257257.8,2.7719,0.067,1.0000,40311
22900,6003097600,149640.8,1786257387.8,2.7482,0.067,1.0000,40318
22920,6008340480,149770.9,1786257517.8,2.7916,0.068,1.0000,40314
22940,6013583360,149901.1,1786257648.1,2.7580,0.066,1.0000,40248
22960,6018826240,150031.1,1786257778.1,2.7814,0.067,1.0000,40333
22980,6024069120,150176.1,1786257923.1,2.7453,0.068,1.0000,36157
23000,6029312000,150306.0,1786258053.0,2.7979,0.068,1.0000,40361
23020,6034554880,150453.2,1786258200.2,2.7555,0.067,1.0000,35622
23040,6039797760,150583.2,1786258330.2,2.7948,0.066,1.0000,40325
23060,6045040640,150713.3,1786258460.2,2.7411,0.066,1.0000,40319
23080,6050283520,150843.2,1786258590.2,2.7594,0.065,1.0000,40349
23100,6055526400,150973.0,1786258720.0,2.7517,0.065,1.0000,40376
23120,6060769280,151102.9,1786258849.9,2.7761,0.067,1.0000,40362
23140,6066012160,151233.1,1786258980.0,2.7580,0.067,1.0000,40292
23160,6071255040,151363.3,1786259110.3,2.8256,0.065,1.0000,40255
23180,6076497920,151493.8,1786259240.8,2.7450,0.065,1.0000,40164
23200,6081740800,151624.1,1786259371.1,2.8148,0.067,1.0000,40257
23220,6086983680,151754.4,1786259501.3,2.7504,0.066,1.0000,40242
23240,6092226560,151884.6,1786259631.6,2.7498,0.069,1.0000,40252
23260,6097469440,152031.3,1786259778.3,2.7280,0.065,1.0000,35736
23280,6102712320,152161.5,1786259908.4,2.7773,0.066,1.0000,40286
23300,6107955200,152291.5,1786260038.5,2.7596,0.065,1.0000,40315
23320,6113198080,152421.6,1786260168.6,2.8021,0.066,1.0000,40289
23340,6118440960,152551.9,1786260298.9,2.7440,0.066,1.0000,40251
23360,6123683840,152682.1,1786260429.1,2.7541,0.066,1.0000,40272
23380,6128926720,152812.2,1786260559.1,2.7398,0.066,1.0000,40305
23400,6134169600,152942.1,1786260689.0,2.7606,0.068,1.0000,40361
23420,6139412480,153071.9,1786260818.9,2.8046,0.066,1.0000,40387
23440,6144655360,153202.0,1786260949.0,2.7764,0.066,1.0000,40299
23460,6149898240,153331.7,1786261078.7,2.7950,0.066,1.0000,40410
23480,6155141120,153461.4,1786261208.4,2.7704,0.065,1.0000,40429
23500,6160384000,153591.1,1786261338.1,2.7918,0.067,1.0000,40412
23520,6165626880,153738.2,1786261485.2,2.7158,0.066,1.0000,35642
23540,6170869760,153867.9,1786261614.9,2.7601,0.065,1.0000,40437
23560,6176112640,153997.7,1786261744.7,2.8137,0.067,1.0000,40386
23580,6181355520,154127.4,1786261874.4,2.7562,0.064,1.0000,40421
23600,6186598400,154257.2,1786262004.2,2.8381,0.067,1.0000,40406
23620,6191841280,154386.8,1786262133.8,2.7429,0.066,1.0000,40434
23640,6197084160,154516.6,1786262263.6,2.7324,0.066,1.0000,40398
23660,6202327040,154647.0,1786262394.0,2.7183,0.065,1.0000,40220
23680,6207569920,154777.0,1786262524.0,2.7760,0.065,1.0000,40327
23700,6212812800,154906.8,1786262653.8,2.8229,0.067,1.0000,40375
23720,6218055680,155036.8,1786262783.8,2.7344,0.065,1.0000,40344
23740,6223298560,155166.7,1786262913.7,2.7778,0.066,1.0000,40364
23760,6228541440,155313.8,1786263060.8,2.7478,0.065,1.0000,35626
23780,6233784320,155443.6,1786263190.6,2.7596,0.064,1.0000,40402
23800,6239027200,155573.4,1786263320.4,2.7712,0.065,1.0000,40390
23820,6244270080,155703.3,1786263450.3,2.8515,0.065,1.0000,40373
23840,6249512960,155833.1,1786263580.1,2.8306,0.067,1.0000,40379
23860,6254755840,155963.0,1786263709.9,2.7938,0.065,1.0000,40379
23880,6259998720,156092.8,1786263839.8,2.7726,0.065,1.0000,40372
23900,6265241600,156222.7,1786263969.7,2.8186,0.066,1.0000,40378
23920,6270484480,156352.9,1786264099.8,2.8481,0.067,1.0000,40272
23940,6275727360,156482.7,1786264229.7,2.6984,0.065,1.0000,40365
23960,6280970240,156612.5,1786264359.4,2.7223,0.071,1.0000,40421
23980,6286213120,156742.3,1786264489.3,2.7660,0.064,1.0000,40380
24000,6291456000,156872.1,1786264619.1,2.7945,0.067,1.0000,40377
24020,6296698880,157019.0,1786264766.0,2.7774,0.065,1.0000,35694
24040,6301941760,157148.8,1786264895.8,2.7308,0.066,1.0000,40403
24060,6307184640,157278.6,1786265025.6,2.7652,0.068,1.0000,40380
24080,6312427520,157408.5,1786265155.5,2.7910,0.065,1.0000,40373
24100,6317670400,157538.2,1786265285.2,2.7703,0.067,1.0000,40417
24120,6322913280,157668.0,1786265415.0,2.8019,0.064,1.0000,40402
24140,6328156160,157797.8,1786265544.8,2.7663,0.065,1.0000,40386
24160,6333399040,157927.8,1786265674.7,2.7994,0.066,1.0000,40338
24180,6338641920,158057.4,1786265804.4,2.7917,0.064,1.0000,40447
24200,6343884800,158187.1,1786265934.0,2.7899,0.064,1.0000,40430
24220,6349127680,158316.9,1786266063.8,2.7073,0.064,1.0000,40393
24240,6354370560,158446.6,1786266193.6,2.8020,0.065,1.0000,40418
24260,6359613440,158593.4,1786266340.4,2.8073,0.066,1.0000,35700
24280,6364856320,158723.2,1786266470.2,2.8388,0.066,1.0000,40400
24300,6370099200,158853.0,1786266600.0,2.7966,0.064,1.0000,40393
24320,6375342080,158982.8,1786266729.8,2.7311,0.064,1.0000,40400
24340,6380584960,159112.6,1786266859.6,2.8036,0.071,1.0000,40376
24360,6385827840,159242.5,1786266989.5,2.7810,0.065,1.0000,40374
24380,6391070720,159372.2,1786267119.2,2.7403,0.066,1.0000,40409
24400,6396313600,159501.9,1786267248.9,2.7478,0.064,1.0000,40421
24420,6401556480,159632.0,1786267379.0,2.7665,0.065,1.0000,40314
24440,6406799360,159761.8,1786267508.8,2.8672,0.065,1.0000,40376
24460,6412042240,159891.7,1786267638.7,2.8367,0.064,1.0000,40365
24480,6417285120,160022.7,1786267769.7,2.7466,0.067,1.0000,40033
24500,6422528000,160152.6,1786267899.6,2.7183,0.066,1.0000,40367
24520,6427770880,160300.0,1786268047.0,2.7941,0.066,1.0000,35571
24540,6433013760,160429.7,1786268176.7,2.8672,0.067,1.0000,40399
24560,6438256640,160559.4,1786268306.4,2.8034,0.065,1.0000,40430
24580,6443499520,160689.3,1786268436.3,2.8006,0.065,1.0000,40369
24600,6448742400,160819.1,1786268566.1,2.7886,0.066,1.0000,40400
24620,6453985280,160948.8,1786268695.8,2.7243,0.065,1.0000,40400
24640,6459228160,161078.6,1786268825.6,2.8230,0.064,1.0000,40406
24660,6464471040,161208.7,1786268955.7,2.7851,0.068,1.0000,40289
24680,6469713920,161338.6,1786269085.5,2.7763,0.064,1.0000,40384
24700,6474956800,161468.5,1786269215.5,2.8195,0.065,1.0000,40346
24720,6480199680,161598.3,1786269345.3,2.7618,0.064,1.0000,40402
24740,6485442560,161728.2,1786269475.2,2.8403,0.066,1.0000,40344
24760,6490685440,161873.5,1786269620.5,2.7911,0.064,1.0000,36095
24780,6495928320,162003.3,1786269750.2,2.7729,0.063,1.0000,40399
24800,6501171200,162133.0,1786269880.0,2.7590,0.065,1.0000,40405
24820,6506414080,162262.8,1786270009.7,2.7828,0.065,1.0000,40408
24840,6511656960,162392.6,1786270139.6,2.7553,0.066,1.0000,40379
24860,6516899840,162522.3,1786270269.3,2.7586,0.067,1.0000,40414
24880,6522142720,162652.1,1786270399.1,2.7813,0.067,1.0000,40392
24900,6527385600,162782.2,1786270529.2,2.7660,0.068,1.0000,40305
24920,6532628480,162912.0,1786270659.0,2.7416,0.065,1.0000,40402
24940,6537871360,163041.8,1786270788.8,2.8288,0.066,1.0000,40383
24960,6543114240,163171.6,1786270918.6,2.7077,0.068,1.0000,40386
24980,6548357120,163301.4,1786271048.4,2.7712,0.064,1.0000,40395
25000,6553600000,163431.1,1786271178.1,2.7230,0.062,1.0000,40429
25020,6558842880,163578.1,1786271325.1,2.7859,0.064,1.0000,35659
25040,6564085760,163707.9,1786271454.9,2.8015,0.068,1.0000,40406
25060,6569328640,163837.6,1786271584.6,2.7693,0.066,1.0000,40405
25080,6574571520,163967.4,1786271714.4,2.7576,0.065,1.0000,40402
25100,6579814400,164097.2,1786271844.2,2.7709,0.063,1.0000,40396
25120,6585057280,164227.0,1786271974.0,2.7326,0.066,1.0000,40391
25140,6590300160,164356.8,1786272103.7,2.7691,0.065,1.0000,40405
25160,6595543040,164486.8,1786272233.8,2.7640,0.067,1.0000,40324
25180,6600785920,164616.5,1786272363.5,2.8290,0.066,1.0000,40403
25200,6606028800,164746.3,1786272493.3,2.8129,0.065,1.0000,40412
25220,6611271680,164875.9,1786272622.9,2.7609,0.065,1.0000,40446
25240,6616514560,165005.6,1786272752.5,2.7722,0.063,1.0000,40441
25260,6621757440,165153.1,1786272900.0,2.7682,0.065,1.0000,35543
25280,6627000320,165282.8,1786273029.8,2.7776,0.065,1.0000,40413
25300,6632243200,165412.5,1786273159.5,2.7514,0.065,1.0000,40408
25320,6637486080,165542.3,1786273289.3,2.7688,0.065,1.0000,40394
25340,6642728960,165672.1,1786273419.1,2.7500,0.063,1.0000,40406
25360,6647971840,165801.9,1786273548.8,2.7515,0.063,1.0000,40403
25380,6653214720,165931.6,1786273678.6,2.7232,0.064,1.0000,40415
25400,6658457600,166061.5,1786273808.5,2.7623,0.065,1.0000,40343
25420,6663700480,166191.2,1786273938.2,2.7839,0.064,1.0000,40435
25440,6668943360,166320.8,1786274067.8,2.7294,0.065,1.0000,40456
25460,6674186240,166450.3,1786274197.3,2.8201,0.065,1.0000,40479
25480,6679429120,166579.9,1786274326.9,2.7710,0.065,1.0000,40464
25500,6684672000,166709.5,1786274456.4,2.7544,0.063,1.0000,40461
25520,6689914880,166868.9,1786274615.9,2.7823,0.065,1.0000,32887
25540,6695157760,166998.4,1786274745.4,2.7138,0.063,1.0000,40488
25560,6700400640,167128.0,1786274875.0,2.7792,0.064,1.0000,40454
25580,6705643520,167257.5,1786275004.5,2.7581,0.063,1.0000,40473
25600,6710886400,167387.0,1786275134.0,2.7271,0.066,1.0000,40478
25620,6716129280,167516.8,1786275263.7,2.7689,0.065,1.0000,40413
25640,6721372160,167646.7,1786275393.7,2.7726,0.065,1.0000,40346
25660,6726615040,167776.4,1786275523.4,2.7238,0.065,1.0000,40427
25680,6731857920,167906.0,1786275653.0,2.7549,0.065,1.0000,40447
25700,6737100800,168035.7,1786275782.7,2.7661,0.067,1.0000,40425
25720,6742343680,168165.4,1786275912.4,2.7520,0.065,1.0000,40435
25740,6747586560,168295.1,1786276042.0,2.7756,0.067,1.0000,40432
25760,6752829440,168441.0,1786276187.9,2.8124,0.065,1.0000,35934
25780,6758072320,168570.5,1786276317.5,2.7264,0.064,1.0000,40475
25800,6763315200,168700.2,1786276447.2,2.7941,0.063,1.0000,40427
25820,6768558080,168829.8,1786276576.8,2.7347,0.067,1.0000,40434
25840,6773800960,168959.5,1786276706.5,2.7169,0.065,1.0000,40435
25860,6779043840,169089.2,1786276836.2,2.7561,0.066,1.0000,40426
25880,6784286720,169218.9,1786276965.9,2.7531,0.065,1.0000,40427
25900,6789529600,169348.8,1786277095.8,2.6686,0.064,1.0000,40344
25920,6794772480,169478.6,1786277225.6,2.7401,0.063,1.0000,40409
25940,6800015360,169608.3,1786277355.2,2.7377,0.065,1.0000,40435
25960,6805258240,169737.9,1786277484.9,2.8079,0.065,1.0000,40430
25980,6810501120,169867.6,1786277614.6,2.7099,0.062,1.0000,40427
26000,6815744000,169997.3,1786277744.3,2.7845,0.064,1.0000,40437
26020,6820986880,170143.6,1786277890.6,2.7733,0.064,1.0000,35832
26040,6826229760,170273.3,1786278020.3,2.7348,0.064,1.0000,40415
26060,6831472640,170403.0,1786278150.0,2.7781,0.062,1.0000,40427
26080,6836715520,170532.7,1786278279.7,2.7532,0.064,1.0000,40413
26100,6841958400,170662.4,1786278409.4,2.7533,0.065,1.0000,40428
26120,6847201280,170792.1,1786278539.1,2.8243,0.066,1.0000,40424
26140,6852444160,170922.1,1786278669.1,2.7018,0.063,1.0000,40327
26160,6857687040,171051.9,1786278798.9,2.8050,0.065,1.0000,40410
26180,6862929920,171181.6,1786278928.6,2.7363,0.064,1.0000,40416
26200,6868172800,171311.1,1786279058.1,2.7515,0.063,1.0000,40475
26220,6873415680,171440.7,1786279187.7,2.7527,0.062,1.0000,40470
26240,6878658560,171570.3,1786279317.3,2.7161,0.063,1.0000,40436
26260,6883901440,171717.2,1786279464.2,2.7202,0.062,1.0000,35703
26280,6889144320,171846.8,1786279593.8,2.7180,0.064,1.0000,40458
26300,6894387200,171976.3,1786279723.3,2.7494,0.065,1.0000,40467
26320,6899630080,172106.0,1786279853.0,2.7802,0.063,1.0000,40435
26340,6904872960,172235.6,1786279982.6,2.7548,0.066,1.0000,40438
26360,6910115840,172365.2,1786280112.2,2.7097,0.066,1.0000,40454
26380,6915358720,172495.2,1786280242.2,2.7528,0.063,1.0000,40349
26400,6920601600,172624.9,1786280371.9,2.7201,0.064,1.0000,40425
26420,6925844480,172754.6,1786280501.5,2.7626,0.062,1.0000,40431
26440,6931087360,172884.3,1786280631.3,2.7389,0.063,1.0000,40405
26460,6936330240,173014.1,1786280761.1,2.7625,0.064,1.0000,40384
26480,6941573120,173143.9,1786280890.9,2.7525,0.063,1.0000,40396
26500,6946816000,173273.7,1786281020.6,2.7617,0.063,1.0000,40412
26520,6952058880,173417.4,1786281164.4,2.8330,0.064,1.0000,36477
26540,6957301760,173547.0,1786281294.0,2.8269,0.064,1.0000,40459
26560,6962544640,173676.6,1786281423.6,2.7507,0.065,1.0000,40448
26580,6967787520,173806.2,1786281553.2,2.7367,0.062,1.0000,40451
26600,6973030400,173935.8,1786281682.8,2.6912,0.065,1.0000,40452
26620,6978273280,174065.6,1786281812.6,2.8327,0.063,1.0000,40385
26640,6983516160,174195.2,1786281942.2,2.7154,0.065,1.0000,40454
26660,6988759040,174324.9,1786282071.8,2.7016,0.061,1.0000,40449
26680,6994001920,174454.5,1786282201.5,2.7962,0.063,1.0000,40442
26700,6999244800,174584.2,1786282331.2,2.8133,0.063,1.0000,40421
26720,7004487680,174713.7,1786282460.7,2.6956,0.062,1.0000,40475
26740,7009730560,174843.3,1786282590.2,2.7423,0.063,1.0000,40477
26760,7014973440,174990.1,1786282737.1,2.7288,0.064,1.0000,35706
26780,7020216320,175119.5,1786282866.5,2.7649,0.063,1.0000,40514
26800,7025459200,175249.1,1786282996.1,2.8140,0.063,1.0000,40461
26820,7030702080,175378.7,1786283125.7,2.8167,0.062,1.0000,40443
26840,7035944960,175508.3,1786283255.3,2.7858,0.062,1.0000,40457
26860,7041187840,175638.2,1786283385.2,2.7815,0.063,1.0000,40372
26880,7046430720,175767.7,1786283514.6,2.7026,0.064,1.0000,40493
26900,7051673600,175897.2,1786283644.2,2.7839,0.064,1.0000,40477
26920,7056916480,176026.7,1786283773.7,2.7315,0.064,1.0000,40471
26940,7062159360,176156.2,1786283903.2,2.7641,0.065,1.0000,40480
26960,7067402240,176285.8,1786284032.8,2.7640,0.065,1.0000,40464
26980,7072645120,176415.3,1786284162.3,2.7199,0.062,1.0000,40489
27000,7077888000,176544.9,1786284291.9,2.7807,0.063,1.0000,40447
27020,7083130880,176690.5,1786284437.5,2.7764,0.064,1.0000,36019
27040,7088373760,176820.0,1786284567.0,2.7496,0.064,1.0000,40480
27060,7093616640,176949.6,1786284696.6,2.7354,0.063,1.0000,40465
27080,7098859520,177079.1,1786284826.0,2.7427,0.063,1.0000,40487
27100,7104102400,177208.6,1786284955.6,2.7199,0.062,1.0000,40474
27120,7109345280,177338.3,1786285085.3,2.7742,0.063,1.0000,40415
27140,7114588160,177467.8,1786285214.8,2.7766,0.063,1.0000,40488
27160,7119831040,177597.4,1786285344.3,2.6742,0.064,1.0000,40473
27180,7125073920,177727.0,1786285473.9,2.7525,0.063,1.0000,40455
27200,7130316800,177856.6,1786285603.6,2.7724,0.063,1.0000,40449
27220,7135559680,177986.2,1786285733.2,2.6977,0.063,1.0000,40439
27240,7140802560,178115.8,1786285862.8,2.7913,0.062,1.0000,40446
27260,7146045440,178262.2,1786286009.2,2.7343,0.062,1.0000,35818
27280,7151288320,178391.8,1786286138.8,2.7622,0.064,1.0000,40459
27300,7156531200,178521.3,1786286268.3,2.7510,0.063,1.0000,40480
27320,7161774080,178650.8,1786286397.7,2.7424,0.062,1.0000,40503
27340,7167016960,178780.3,1786286527.3,2.7138,0.062,1.0000,40481
27360,7172259840,178910.2,1786286657.1,2.7186,0.062,1.0000,40370
27380,7177502720,179039.7,1786286786.7,2.6897,0.064,1.0000,40475
27400,7182745600,179169.2,1786286916.2,2.7829,0.063,1.0000,40486
27420,7187988480,179298.7,1786287045.7,2.8094,0.062,1.0000,40482
27440,7193231360,179428.2,1786287175.2,2.7034,0.063,1.0000,40486
27460,7198474240,179557.7,1786287304.7,2.8376,0.065,1.0000,40490
27480,7203717120,179687.2,1786287434.2,2.7585,0.064,1.0000,40481
27500,7208960000,179816.8,1786287563.8,2.7847,0.062,1.0000,40447
27520,7214202880,179962.6,1786287709.6,2.7432,0.062,1.0000,35960
27540,7219445760,180092.0,1786287839.0,2.7320,0.062,1.0000,40512
27560,7224688640,180221.5,1786287968.4,2.7883,0.064,1.0000,40510
27580,7229931520,180350.9,1786288097.9,2.7966,0.063,1.0000,40501
27600,7235174400,180480.6,1786288227.6,2.7315,0.065,1.0000,40411
27620,7240417280,180610.1,1786288357.1,2.7228,0.062,1.0000,40508
27640,7245660160,180739.5,1786288486.5,2.7987,0.062,1.0000,40504
27660,7250903040,180869.0,1786288616.0,2.7444,0.062,1.0000,40478
27680,7256145920,180998.7,1786288745.7,2.7965,0.062,1.0000,40441
27700,7261388800,181128.3,1786288875.3,2.7281,0.063,1.0000,40438
27720,7266631680,181257.9,1786289004.9,2.7164,0.063,1.0000,40451
27740,7271874560,181387.4,1786289134.4,2.8150,0.063,1.0000,40498
27760,7277117440,181532.0,1786289279.0,2.7634,0.062,1.0000,36254
27780,7282360320,181661.6,1786289408.5,2.7292,0.061,1.0000,40474
27800,7287603200,181791.0,1786289538.0,2.7011,0.065,1.0000,40490
27820,7292846080,181920.5,1786289667.5,2.7207,0.063,1.0000,40488
27840,7298088960,182050.3,1786289797.3,2.7231,0.064,1.0000,40412
27860,7303331840,182179.7,1786289926.7,2.8006,0.065,1.0000,40502
27880,7308574720,182309.2,1786290056.2,2.7803,0.065,1.0000,40488
27900,7313817600,182438.8,1786290185.8,2.7017,0.062,1.0000,40461
27920,7319060480,182568.4,1786290315.4,2.7283,0.063,1.0000,40451
27940,7324303360,182698.0,1786290445.0,2.8394,0.063,1.0000,40454
27960,7329546240,182827.7,1786290574.6,2.7165,0.063,1.0000,40441
27980,7334789120,182957.3,1786290704.2,2.7559,0.062,1.0000,40454
28000,7340032000,183086.8,1786290833.8,2.8025,0.064,1.0000,40458
28020,7345274880,183231.6,1786290978.6,2.7209,0.064,1.0000,36218
28040,7350517760,183361.2,1786291108.2,2.7641,0.063,1.0000,40457
28060,7355760640,183490.8,1786291237.8,2.7644,0.063,1.0000,40451
28080,7361003520,183620.4,1786291367.4,2.7651,0.061,1.0000,40453
28100,7366246400,183750.3,1786291497.3,2.7837,0.061,1.0000,40361
28120,7371489280,183879.9,1786291626.9,2.7061,0.061,1.0000,40444
28140,7376732160,184009.6,1786291756.5,2.7562,0.062,1.0000,40449
28160,7381975040,184139.2,1786291886.2,2.6617,0.061,1.0000,40431
28180,7387217920,184268.9,1786292015.9,2.7756,0.066,1.0000,40421
28200,7392460800,184398.6,1786292145.6,2.8116,0.063,1.0000,40433
28220,7397703680,184528.1,1786292275.1,2.7770,0.062,1.0000,40480
28240,7402946560,184657.8,1786292404.7,2.7874,0.063,1.0000,40440
28260,7408189440,184803.4,1786292550.4,2.7757,0.061,1.0000,35988
28280,7413432320,184932.9,1786292679.9,2.7880,0.065,1.0000,40495
28300,7418675200,185062.3,1786292809.3,2.7310,0.062,1.0000,40512
28320,7423918080,185191.8,1786292938.8,2.7856,0.064,1.0000,40491
28340,7429160960,185321.7,1786293068.7,2.7045,0.063,1.0000,40357
28360,7434403840,185451.4,1786293198.3,2.8056,0.065,1.0000,40443
28380,7439646720,185580.9,1786293327.9,2.6678,0.062,1.0000,40470
28400,7444889600,185710.4,1786293457.4,2.7745,0.064,1.0000,40486
28420,7450132480,185840.0,1786293587.0,2.7123,0.064,1.0000,40462
28440,7455375360,185969.5,1786293716.5,2.7477,0.062,1.0000,40487
28460,7460618240,186099.0,1786293846.0,2.7659,0.062,1.0000,40488
28480,7465861120,186228.5,1786293975.4,2.6897,0.063,1.0000,40490
28500,7471104000,186357.9,1786294104.9,2.7689,0.062,1.0000,40493
28520,7476346880,186502.6,1786294249.6,2.7296,0.063,1.0000,36232
28540,7481589760,186632.3,1786294379.3,2.7742,0.063,1.0000,40445
28560,7486832640,186761.8,1786294508.8,2.7422,0.062,1.0000,40471
28580,7492075520,186891.6,1786294638.6,2.7613,0.062,1.0000,40391
28600,7497318400,187021.1,1786294768.1,2.7195,0.061,1.0000,40487
28620,7502561280,187150.7,1786294897.7,2.7175,0.066,1.0000,40447
28640,7507804160,187280.4,1786295027.4,2.7438,0.064,1.0000,40442
28660,7513047040,187409.9,1786295156.9,2.7533,0.061,1.0000,40483
28680,7518289920,187539.4,1786295286.4,2.8216,0.062,1.0000,40479
28700,7523532800,187668.9,1786295415.9,2.7702,0.061,1.0000,40480
28720,7528775680,187798.4,1786295545.4,2.7569,0.062,1.0000,40481
28740,7534018560,187928.1,1786295675.0,2.7028,0.061,1.0000,40451
28760,7539261440,188074.6,1786295821.6,2.7493,0.060,1.0000,35775
28780,7544504320,188204.0,1786295951.0,2.7420,0.063,1.0000,40507
28800,7549747200,188333.5,1786296080.5,2.8230,0.066,1.0000,40494
28820,7554990080,188462.9,1786296209.9,2.7968,0.062,1.0000,40514
28840,7560232960,188592.7,1786296339.7,2.7125,0.061,1.0000,40391
28860,7565475840,188722.2,1786296469.2,2.7105,0.063,1.0000,40492
28880,7570718720,188851.8,1786296598.8,2.6929,0.063,1.0000,40451
28900,7575961600,188981.4,1786296728.4,2.7383,0.061,1.0000,40459
28920,7581204480,189110.9,1786296857.9,2.7602,0.062,1.0000,40489
28940,7586447360,189240.4,1786296987.4,2.7436,0.064,1.0000,40485
28960,7591690240,189369.8,1786297116.8,2.7455,0.061,1.0000,40509
28980,7596933120,189499.4,1786297246.4,2.7433,0.062,1.0000,40453
29000,7602176000,189629.0,1786297376.0,2.6784,0.062,1.0000,40462
29020,7607418880,189775.0,1786297522.0,2.7476,0.062,1.0000,35904
29040,7612661760,189904.5,1786297651.5,2.7367,0.066,1.0000,40488
29060,7617904640,190034.1,1786297781.0,2.7654,0.062,1.0000,40471
29080,7623147520,190163.9,1786297910.9,2.7647,0.064,1.0000,40375
29100,7628390400,190293.5,1786298040.5,2.7937,0.063,1.0000,40463
29120,7633633280,190423.1,1786298170.0,2.6747,0.062,1.0000,40461
29140,7638876160,190552.6,1786298299.6,2.7341,0.062,1.0000,40481
29160,7644119040,190682.2,1786298429.1,2.6831,0.061,1.0000,40457
29180,7649361920,190811.6,1786298558.6,2.7524,0.062,1.0000,40491
29200,7654604800,190941.1,1786298688.1,2.7202,0.061,1.0000,40510
29220,7659847680,191070.6,1786298817.6,2.6886,0.061,1.0000,40466
29240,7665090560,191200.0,1786298947.0,2.7558,0.061,1.0000,40518
29260,7670333440,191346.3,1786299093.3,2.6789,0.060,1.0000,35833
29280,7675576320,191475.8,1786299222.8,2.7802,0.061,1.0000,40485
29300,7680819200,191605.4,1786299352.4,2.8083,0.062,1.0000,40464
29320,7686062080,191735.2,1786299482.2,2.7349,0.062,1.0000,40392
29340,7691304960,191864.6,1786299611.5,2.7846,0.064,1.0000,40530
29360,7696547840,191994.0,1786299740.9,2.7553,0.061,1.0000,40517
29380,7701790720,192123.5,1786299870.5,2.7244,0.062,1.0000,40478
29400,7707033600,192253.1,1786300000.0,2.7606,0.062,1.0000,40463
29420,7712276480,192382.6,1786300129.6,2.7366,0.072,1.0000,40484
29440,7717519360,192512.0,1786300259.0,2.7669,0.063,1.0000,40501
29460,7722762240,192641.6,1786300388.6,2.7072,0.061,1.0000,40469
29480,7728005120,192771.1,1786300518.1,2.6994,0.060,1.0000,40478
29500,7733248000,192900.5,1786300647.5,2.7548,0.063,1.0000,40519
29520,7738490880,193046.8,1786300793.7,2.6940,0.061,1.0000,35843
29540,7743733760,193176.3,1786300923.3,2.7263,0.062,1.0000,40472
29560,7748976640,193306.1,1786301053.1,2.7382,0.063,1.0000,40394
29580,7754219520,193435.6,1786301182.6,2.7062,0.061,1.0000,40486
29600,7759462400,193565.0,1786301312.0,2.7821,0.063,1.0000,40512
29620,7764705280,193694.6,1786301441.6,2.6728,0.062,1.0000,40467
29640,7769948160,193824.1,1786301571.1,2.7444,0.062,1.0000,40485
29660,7775191040,193953.6,1786301700.6,2.7041,0.065,1.0000,40470
29680,7780433920,194083.1,1786301830.1,2.8017,0.061,1.0000,40480
29700,7785676800,194212.7,1786301959.7,2.7391,0.061,1.0000,40470
29720,7790919680,194342.3,1786302089.3,2.7240,0.065,1.0000,40449
29740,7796162560,194471.8,1786302218.8,2.8050,0.061,1.0000,40488
29760,7801405440,194616.1,1786302363.0,2.7853,0.065,1.0000,36345
29780,7806648320,194745.5,1786302492.5,2.7047,0.061,1.0000,40501
29800,7811891200,194875.1,1786302622.1,2.7261,0.061,1.0000,40461
29820,7817134080,195004.9,1786302751.9,2.7874,0.066,1.0000,40389
29840,7822376960,195134.4,1786302881.3,2.7139,0.061,1.0000,40500
29860,7827619840,195263.8,1786303010.8,2.7617,0.060,1.0000,40486
29880,7832862720,195393.4,1786303140.4,2.7672,0.061,1.0000,40467
29900,7838105600,195523.0,1786303270.0,2.7849,0.062,1.0000,40465
29920,7843348480,195652.5,1786303399.4,2.7021,0.061,1.0000,40493
29940,7848591360,195781.9,1786303528.9,2.7785,0.063,1.0000,40500
29960,7853834240,195911.4,1786303658.3,2.7416,0.062,1.0000,40501
29980,7859077120,196040.9,1786303787.8,2.7474,0.061,1.0000,40484
30000,7864320000,196170.4,1786303917.4,2.6797,0.061,1.0000,40474
30020,7869562880,196316.7,1786304063.7,2.7563,0.060,1.0000,35827
30040,7874805760,196446.1,1786304193.1,2.7048,0.061,1.0000,40520
30060,7880048640,196575.9,1786304322.9,2.7191,0.061,1.0000,40405
30080,7885291520,196705.2,1786304452.2,2.7037,0.062,1.0000,40535
30100,7890534400,196834.5,1786304581.5,2.7448,0.061,1.0000,40548
30120,7895777280,196964.0,1786304711.0,2.7044,0.061,1.0000,40499
30140,7901020160,197093.4,1786304840.4,2.7334,0.061,1.0000,40499
30160,7906263040,197222.8,1786304969.8,2.7911,0.061,1.0000,40536
