step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
22740,5961154560,54220.0,1786039553.1,2.9845,0.079,1.0000,111309
22760,5966397440,54273.3,1786039606.5,3.1045,0.076,1.0000,98338
22780,5971640320,54320.4,1786039653.5,3.0595,0.078,1.0000,111392
22800,5976883200,54367.4,1786039700.6,3.0076,0.075,1.0000,111377
22820,5982126080,54414.5,1786039747.7,3.0244,0.076,1.0000,111353
22840,5987368960,54461.6,1786039794.7,2.9305,0.077,1.0000,111407
22860,5992611840,54508.7,1786039841.8,3.0096,0.075,1.0000,111310
22880,5997854720,54555.8,1786039888.9,3.0075,0.077,1.0000,111369
22900,6003097600,54602.9,1786039936.0,2.9590,0.075,1.0000,111326
22920,6008340480,54649.9,1786039983.1,2.9841,0.078,1.0000,111371
22940,6013583360,54697.0,1786040030.2,3.0153,0.075,1.0000,111328
22960,6018826240,54744.1,1786040077.2,2.9974,0.073,1.0000,111482
22980,6024069120,54795.4,1786040128.5,3.0223,0.076,1.0000,102171
23000,6029312000,54842.4,1786040175.6,3.0021,0.073,1.0000,111426
23020,6034554880,54895.6,1786040228.8,2.9479,0.074,1.0000,98616
23040,6039797760,54942.6,1786040275.7,3.0114,0.077,1.0000,111618
23060,6045040640,54989.5,1786040322.7,3.0576,0.078,1.0000,111617
23080,6050283520,55036.7,1786040369.9,3.0038,0.078,1.0000,111089
23100,6055526400,55083.8,1786040416.9,3.0116,0.077,1.0000,111410
23120,6060769280,55130.9,1786040464.0,3.0216,0.074,1.0000,111384
23140,6066012160,55177.8,1786040511.0,2.9767,0.077,1.0000,111554
23160,6071255040,55224.9,1786040558.0,3.0104,0.074,1.0000,111534
23180,6076497920,55271.9,1786040605.1,2.9421,0.077,1.0000,111385
23200,6081740800,55319.0,1786040652.2,3.0066,0.077,1.0000,111364
23220,6086983680,55366.0,1786040699.2,2.9870,0.076,1.0000,111484
23240,6092226560,55413.1,1786040746.3,3.0505,0.078,1.0000,111345
23260,6097469440,55465.9,1786040799.1,3.0012,0.076,1.0000,99302
23280,6102712320,55512.9,1786040846.1,2.9632,0.073,1.0000,111505
23300,6107955200,55560.0,1786040893.2,3.0254,0.076,1.0000,111372
23320,6113198080,55607.1,1786040940.2,2.9666,0.075,1.0000,111425
23340,6118440960,55654.1,1786040987.2,3.0158,0.073,1.0000,111518
23360,6123683840,55701.1,1786041034.3,2.9944,0.074,1.0000,111475
23380,6128926720,55748.1,1786041081.3,3.0059,0.077,1.0000,111495
23400,6134169600,55795.2,1786041128.4,3.0063,0.076,1.0000,111427
23420,6139412480,55842.2,1786041175.4,2.9764,0.074,1.0000,111475
23440,6144655360,55889.2,1786041222.4,3.0328,0.077,1.0000,111478
23460,6149898240,55936.3,1786041269.5,3.0257,0.074,1.0000,111442
23480,6155141120,55983.4,1786041316.6,2.9810,0.081,1.0000,111315
23500,6160384000,56030.8,1786041364.0,2.9677,0.074,1.0000,110547
23520,6165626880,56083.9,1786041417.1,2.9677,0.075,1.0000,98778
23540,6170869760,56130.9,1786041464.1,2.9542,0.075,1.0000,111448
23560,6176112640,56178.0,1786041511.2,2.9637,0.076,1.0000,111391
23580,6181355520,56225.0,1786041558.2,3.0326,0.077,1.0000,111496
23600,6186598400,56272.1,1786041605.2,3.0251,0.075,1.0000,111450
23620,6191841280,56319.1,1786041652.3,3.0906,0.074,1.0000,111374
23640,6197084160,56366.2,1786041699.4,3.0495,0.074,1.0000,111414
23660,6202327040,56413.3,1786041746.4,3.0043,0.073,1.0000,111402
23680,6207569920,56460.3,1786041793.5,2.9842,0.075,1.0000,111396
23700,6212812800,56507.4,1786041840.5,3.0206,0.076,1.0000,111457
23720,6218055680,56554.4,1786041887.5,2.9811,0.076,1.0000,111580
23740,6223298560,56601.4,1786041934.5,3.0293,0.073,1.0000,111543
23760,6228541440,56654.6,1786041987.7,3.0182,0.078,1.0000,98531
23780,6233784320,56701.6,1786042034.8,2.9631,0.075,1.0000,111432
23800,6239027200,56748.6,1786042081.8,3.0348,0.073,1.0000,111643
23820,6244270080,56795.6,1786042128.8,2.9627,0.074,1.0000,111484
23840,6249512960,56842.7,1786042175.8,2.9337,0.073,1.0000,111460
23860,6254755840,56889.7,1786042222.9,3.0118,0.074,1.0000,111456
23880,6259998720,56936.7,1786042269.9,3.0313,0.077,1.0000,111544
23900,6265241600,56983.7,1786042316.8,2.9936,0.079,1.0000,111647
23920,6270484480,57030.9,1786042364.1,3.0769,0.078,1.0000,110926
23940,6275727360,57078.0,1786042411.2,2.9613,0.074,1.0000,111327
23960,6280970240,57125.1,1786042458.3,3.0757,0.077,1.0000,111281
23980,6286213120,57172.2,1786042505.4,2.9496,0.074,1.0000,111288
24000,6291456000,57219.3,1786042552.5,2.9352,0.079,1.0000,111354
24020,6296698880,57272.7,1786042605.9,2.9787,0.076,1.0000,98187
24040,6301941760,57319.8,1786042653.0,3.0717,0.074,1.0000,111340
24060,6307184640,57366.9,1786042700.0,3.0361,0.073,1.0000,111391
24080,6312427520,57413.9,1786042747.1,3.0201,0.072,1.0000,111509
24100,6317670400,57461.0,1786042794.1,3.0078,0.072,1.0000,111355
24120,6322913280,57508.1,1786042841.2,2.9586,0.077,1.0000,111367
24140,6328156160,57555.1,1786042888.3,2.9872,0.074,1.0000,111466
24160,6333399040,57602.1,1786042935.3,3.0325,0.075,1.0000,111543
24180,6338641920,57649.1,1786042982.2,3.0288,0.075,1.0000,111607
24200,6343884800,57696.1,1786043029.2,2.9981,0.075,1.0000,111588
24220,6349127680,57743.1,1786043076.2,2.9941,0.073,1.0000,111507
24240,6354370560,57790.2,1786043123.3,2.9394,0.073,1.0000,111328
24260,6359613440,57843.4,1786043176.6,2.8947,0.072,1.0000,98473
24280,6364856320,57890.5,1786043223.6,3.0273,0.076,1.0000,111380
24300,6370099200,57937.5,1786043270.7,3.0505,0.075,1.0000,111460
24320,6375342080,57984.6,1786043317.7,2.9786,0.075,1.0000,111420
24340,6380584960,58031.9,1786043365.0,3.0100,0.074,1.0000,110877
24360,6385827840,58078.9,1786043412.1,2.9793,0.074,1.0000,111482
24380,6391070720,58125.9,1786043459.1,3.0375,0.073,1.0000,111498
24400,6396313600,58173.0,1786043506.1,2.9438,0.073,1.0000,111410
24420,6401556480,58220.0,1786043553.1,2.9946,0.077,1.0000,111530
24440,6406799360,58267.1,1786043600.2,3.0326,0.076,1.0000,111311
24460,6412042240,58314.1,1786043647.3,2.9121,0.073,1.0000,111400
24480,6417285120,58361.2,1786043694.4,2.9780,0.074,1.0000,111398
24500,6422528000,58408.3,1786043741.5,2.9972,0.072,1.0000,111310
24520,6427770880,58461.1,1786043794.3,2.9908,0.075,1.0000,99337
24540,6433013760,58508.2,1786043841.3,3.0575,0.078,1.0000,111336
24560,6438256640,58555.2,1786043888.4,3.0342,0.076,1.0000,111389
24580,6443499520,58602.2,1786043935.4,2.9806,0.074,1.0000,111563
24600,6448742400,58649.3,1786043982.5,3.0187,0.075,1.0000,111452
24620,6453985280,58696.3,1786044029.5,2.9565,0.079,1.0000,111517
24640,6459228160,58743.3,1786044076.5,3.0020,0.079,1.0000,111451
24660,6464471040,58790.4,1786044123.5,2.9858,0.073,1.0000,111483
24680,6469713920,58837.3,1786044170.5,3.0158,0.077,1.0000,111683
24700,6474956800,58884.3,1786044217.4,2.9670,0.075,1.0000,111667
24720,6480199680,58931.3,1786044264.5,3.0483,0.074,1.0000,111486
24740,6485442560,58978.3,1786044311.5,3.0491,0.074,1.0000,111420
24760,6490685440,59031.9,1786044365.1,3.0098,0.074,1.0000,97864
24780,6495928320,59078.9,1786044412.1,2.9781,0.075,1.0000,111544
24800,6501171200,59125.9,1786044459.1,2.9630,0.073,1.0000,111502
24820,6506414080,59172.9,1786044506.1,3.0161,0.075,1.0000,111553
24840,6511656960,59220.0,1786044553.1,2.9893,0.077,1.0000,111522
24860,6516899840,59266.9,1786044600.1,3.0483,0.073,1.0000,111590
24880,6522142720,59314.0,1786044647.2,2.9535,0.071,1.0000,111360
24900,6527385600,59361.0,1786044694.2,2.9509,0.076,1.0000,111471
24920,6532628480,59408.1,1786044741.2,3.0482,0.075,1.0000,111496
24940,6537871360,59455.1,1786044788.3,3.0317,0.076,1.0000,111482
24960,6543114240,59502.1,1786044835.3,3.0073,0.073,1.0000,111465
24980,6548357120,59549.2,1786044882.3,2.9843,0.075,1.0000,111476
25000,6553600000,59596.2,1786044929.3,3.0115,0.075,1.0000,111538
25020,6558842880,59649.4,1786044982.6,2.9126,0.076,1.0000,98464
25040,6564085760,59696.4,1786045029.5,2.9960,0.074,1.0000,111668
25060,6569328640,59743.3,1786045076.5,3.0289,0.076,1.0000,111657
25080,6574571520,59790.3,1786045123.5,3.0083,0.077,1.0000,111621
25100,6579814400,59837.3,1786045170.4,2.9702,0.072,1.0000,111629
25120,6585057280,59884.2,1786045217.4,2.8880,0.072,1.0000,111651
25140,6590300160,59931.2,1786045264.4,2.9789,0.075,1.0000,111533
25160,6595543040,59978.3,1786045311.4,2.9737,0.072,1.0000,111502
25180,6600785920,60025.5,1786045358.7,3.0259,0.076,1.0000,110950
25200,6606028800,60072.6,1786045405.7,2.9771,0.077,1.0000,111373
25220,6611271680,60119.6,1786045452.8,3.0241,0.074,1.0000,111422
25240,6616514560,60166.7,1786045499.8,2.9758,0.074,1.0000,111482
25260,6621757440,60220.1,1786045553.2,3.0262,0.074,1.0000,98177
25280,6627000320,60267.0,1786045600.2,2.9954,0.075,1.0000,111710
25300,6632243200,60313.9,1786045647.1,3.0170,0.074,1.0000,111706
25320,6637486080,60360.9,1786045694.1,2.9162,0.075,1.0000,111606
25340,6642728960,60407.9,1786045741.1,2.9655,0.077,1.0000,111583
25360,6647971840,60454.9,1786045788.0,2.9226,0.072,1.0000,111632
25380,6653214720,60501.8,1786045835.0,2.9776,0.073,1.0000,111596
25400,6658457600,60548.9,1786045882.0,3.0058,0.074,1.0000,111511
25420,6663700480,60595.8,1786045929.0,2.9550,0.073,1.0000,111630
25440,6668943360,60642.9,1786045976.1,3.0180,0.073,1.0000,111358
25460,6674186240,60690.0,1786046023.2,2.9879,0.075,1.0000,111362
25480,6679429120,60737.1,1786046070.2,3.0446,0.075,1.0000,111394
25500,6684672000,60784.1,1786046117.3,2.9803,0.073,1.0000,111399
25520,6689914880,60842.1,1786046175.3,3.0070,0.076,1.0000,90403
25540,6695157760,60889.0,1786046222.2,3.0010,0.074,1.0000,111717
25560,6700400640,60936.1,1786046269.3,3.0140,0.074,1.0000,111418
25580,6705643520,60983.2,1786046316.4,2.9887,0.071,1.0000,111347
25600,6710886400,61030.5,1786046363.6,3.0057,0.074,1.0000,110886
25620,6716129280,61077.5,1786046410.7,2.9687,0.072,1.0000,111426
25640,6721372160,61124.5,1786046457.7,3.0759,0.076,1.0000,111514
25660,6726615040,61171.6,1786046504.7,3.0078,0.075,1.0000,111483
25680,6731857920,61218.6,1786046551.8,2.9964,0.076,1.0000,111472
25700,6737100800,61265.6,1786046598.8,2.9409,0.073,1.0000,111428
25720,6742343680,61312.7,1786046645.9,3.0015,0.077,1.0000,111425
25740,6747586560,61359.7,1786046692.9,2.9398,0.072,1.0000,111473
25760,6752829440,61412.3,1786046745.5,2.9761,0.072,1.0000,99745
25780,6758072320,61459.3,1786046792.5,3.0817,0.074,1.0000,111484
25800,6763315200,61506.3,1786046839.5,2.9793,0.074,1.0000,111544
25820,6768558080,61553.3,1786046886.5,2.9963,0.076,1.0000,111624
25840,6773800960,61600.2,1786046933.4,3.0223,0.075,1.0000,111695
25860,6779043840,61647.2,1786046980.3,2.9688,0.073,1.0000,111689
25880,6784286720,61694.2,1786047027.4,3.0026,0.073,1.0000,111527
25900,6789529600,61741.2,1786047074.4,2.9415,0.073,1.0000,111403
25920,6794772480,61788.3,1786047121.5,2.9918,0.075,1.0000,111335
25940,6800015360,61835.3,1786047168.4,2.9706,0.076,1.0000,111694
25960,6805258240,61882.3,1786047215.4,2.9515,0.072,1.0000,111562
25980,6810501120,61929.3,1786047262.5,3.0248,0.078,1.0000,111482
26000,6815744000,61976.3,1786047309.5,2.9944,0.074,1.0000,111463
26020,6820986880,62029.5,1786047362.7,2.9686,0.077,1.0000,98542
26040,6826229760,62076.5,1786047409.6,2.9620,0.072,1.0000,111741
26060,6831472640,62123.5,1786047456.6,3.0793,0.076,1.0000,111550
26080,6836715520,62170.5,1786047503.7,3.0048,0.072,1.0000,111470
26100,6841958400,62217.6,1786047550.8,3.0605,0.074,1.0000,111209
26120,6847201280,62264.8,1786047598.0,3.0091,0.072,1.0000,111133
26140,6852444160,62312.0,1786047645.1,2.9284,0.076,1.0000,111184
26160,6857687040,62359.2,1786047692.4,3.0139,0.072,1.0000,110985
26180,6862929920,62406.2,1786047739.4,2.9929,0.073,1.0000,111482
26200,6868172800,62453.2,1786047786.4,3.0008,0.075,1.0000,111596
26220,6873415680,62500.3,1786047833.4,2.9610,0.075,1.0000,111477
26240,6878658560,62547.3,1786047880.5,2.9837,0.074,1.0000,111349
26260,6883901440,62600.1,1786047933.3,2.9797,0.072,1.0000,99333
26280,6889144320,62647.1,1786047980.3,3.0136,0.076,1.0000,111528
26300,6894387200,62694.2,1786048027.3,2.9935,0.075,1.0000,111485
26320,6899630080,62741.1,1786048074.3,3.0270,0.073,1.0000,111633
26340,6904872960,62788.3,1786048121.5,2.9541,0.073,1.0000,111145
26360,6910115840,62835.3,1786048168.5,2.9771,0.073,1.0000,111446
26380,6915358720,62882.5,1786048215.7,2.9422,0.074,1.0000,111175
26400,6920601600,62929.7,1786048262.8,3.0037,0.072,1.0000,111167
26420,6925844480,62976.8,1786048310.0,3.0216,0.073,1.0000,111222
26440,6931087360,63024.1,1786048357.3,2.9280,0.072,1.0000,110724
26460,6936330240,63071.3,1786048404.5,2.9375,0.072,1.0000,111232
26480,6941573120,63118.6,1786048451.7,2.9874,0.071,1.0000,110892
26500,6946816000,63165.7,1786048498.9,2.9289,0.072,1.0000,111222
26520,6952058880,63219.1,1786048552.3,2.9507,0.073,1.0000,98202
26540,6957301760,63266.1,1786048599.3,2.9921,0.071,1.0000,111529
26560,6962544640,63313.2,1786048646.3,3.0100,0.078,1.0000,111387
26580,6967787520,63360.3,1786048693.5,3.0297,0.078,1.0000,111280
26600,6973030400,63407.4,1786048740.6,3.0001,0.074,1.0000,111279
26620,6978273280,63454.5,1786048787.6,3.0079,0.076,1.0000,111401
26640,6983516160,63501.6,1786048834.8,3.0011,0.073,1.0000,111221
26660,6988759040,63548.7,1786048881.9,3.0014,0.074,1.0000,111302
26680,6994001920,63595.8,1786048929.0,3.0272,0.073,1.0000,111288
26700,6999244800,63642.8,1786048976.0,2.9874,0.072,1.0000,111471
26720,7004487680,63689.8,1786049023.0,2.9991,0.072,1.0000,111681
26740,7009730560,63736.8,1786049070.0,2.9878,0.075,1.0000,111573
26760,7014973440,63789.5,1786049122.6,2.9901,0.071,1.0000,99495
26780,7020216320,63836.5,1786049169.6,2.9873,0.073,1.0000,111593
26800,7025459200,63883.5,1786049216.6,2.9673,0.071,1.0000,111544
26820,7030702080,63930.6,1786049263.7,2.9974,0.072,1.0000,111340
26840,7035944960,63977.7,1786049310.8,2.9399,0.071,1.0000,111276
26860,7041187840,64024.9,1786049358.0,2.9876,0.075,1.0000,111114
26880,7046430720,64071.9,1786049405.1,2.9500,0.072,1.0000,111434
26900,7051673600,64119.0,1786049452.1,3.0434,0.075,1.0000,111413
26920,7056916480,64166.1,1786049499.3,2.9991,0.072,1.0000,111168
26940,7062159360,64213.2,1786049546.4,3.0036,0.073,1.0000,111377
26960,7067402240,64260.3,1786049593.5,2.9493,0.071,1.0000,111323
26980,7072645120,64307.4,1786049640.6,3.0188,0.073,1.0000,111298
27000,7077888000,64354.6,1786049687.7,3.0540,0.073,1.0000,111130
27020,7083130880,64408.0,1786049741.2,3.0156,0.073,1.0000,98088
27040,7088373760,64455.1,1786049788.3,3.0706,0.071,1.0000,111339
27060,7093616640,64502.1,1786049835.3,2.9866,0.073,1.0000,111500
27080,7098859520,64549.2,1786049882.3,2.9798,0.073,1.0000,111463
27100,7104102400,64596.2,1786049929.4,2.9959,0.073,1.0000,111486
27120,7109345280,64643.2,1786049976.4,2.9208,0.070,1.0000,111453
27140,7114588160,64690.4,1786050023.5,3.0100,0.074,1.0000,111282
27160,7119831040,64737.5,1786050070.6,2.9913,0.076,1.0000,111313
27180,7125073920,64784.5,1786050117.7,2.9727,0.072,1.0000,111453
27200,7130316800,64831.6,1786050164.7,2.9432,0.072,1.0000,111407
27220,7135559680,64878.7,1786050211.8,2.9281,0.072,1.0000,111332
27240,7140802560,64925.7,1786050258.8,2.9303,0.072,1.0000,111526
27260,7146045440,64979.0,1786050312.1,3.0460,0.077,1.0000,98339
27280,7151288320,65026.2,1786050359.4,2.9658,0.071,1.0000,111010
27300,7156531200,65073.3,1786050406.4,2.9683,0.075,1.0000,111428
27320,7161774080,65120.3,1786050453.5,2.9673,0.073,1.0000,111341
27340,7167016960,65167.4,1786050500.5,3.0173,0.073,1.0000,111531
27360,7172259840,65214.4,1786050547.6,2.9509,0.075,1.0000,111454
27380,7177502720,65261.5,1786050594.6,2.9784,0.074,1.0000,111371
27400,7182745600,65308.6,1786050641.7,3.0669,0.073,1.0000,111326
27420,7187988480,65355.7,1786050688.8,2.9891,0.072,1.0000,111317
27440,7193231360,65402.8,1786050736.0,2.9500,0.071,1.0000,111268
27460,7198474240,65449.9,1786050783.1,2.9363,0.071,1.0000,111292
27480,7203717120,65497.0,1786050830.2,3.0015,0.075,1.0000,111293
27500,7208960000,65544.1,1786050877.3,2.9129,0.075,1.0000,111280
27520,7214202880,65597.5,1786050930.7,3.0024,0.072,1.0000,98182
27540,7219445760,65644.6,1786050977.8,3.0321,0.074,1.0000,111339
27560,7224688640,65691.7,1786051024.9,2.9739,0.078,1.0000,111237
27580,7229931520,65738.9,1786051072.0,2.9825,0.072,1.0000,111279
27600,7235174400,65786.0,1786051119.2,3.0564,0.073,1.0000,111244
27620,7240417280,65833.1,1786051166.3,2.9615,0.073,1.0000,111198
27640,7245660160,65880.3,1786051213.5,2.9392,0.072,1.0000,111169
27660,7250903040,65927.4,1786051260.6,2.9254,0.074,1.0000,111307
27680,7256145920,65974.5,1786051307.7,2.9550,0.073,1.0000,111343
27700,7261388800,66021.7,1786051354.9,2.9618,0.072,1.0000,111073
27720,7266631680,66068.7,1786051401.9,2.9743,0.072,1.0000,111442
27740,7271874560,66115.8,1786051449.0,2.9583,0.072,1.0000,111349
27760,7277117440,66169.1,1786051502.2,2.9620,0.073,1.0000,98442
27780,7282360320,66216.0,1786051549.2,2.9558,0.077,1.0000,111611
27800,7287603200,66263.1,1786051596.3,2.9827,0.073,1.0000,111411
27820,7292846080,66310.2,1786051643.4,2.9614,0.072,1.0000,111297
27840,7298088960,66357.2,1786051690.4,2.9884,0.073,1.0000,111546
27860,7303331840,66404.1,1786051737.3,2.9643,0.074,1.0000,111758
27880,7308574720,66451.2,1786051784.3,3.0008,0.072,1.0000,111503
27900,7313817600,66498.2,1786051831.3,2.9764,0.072,1.0000,111525
27920,7319060480,66545.1,1786051878.3,2.9383,0.074,1.0000,111668
27940,7324303360,66592.1,1786051925.2,3.0045,0.077,1.0000,111633
27960,7329546240,66639.0,1786051972.2,2.9765,0.071,1.0000,111711
27980,7334789120,66685.9,1786052019.1,3.0001,0.073,1.0000,111723
28000,7340032000,66732.9,1786052066.1,2.9819,0.074,1.0000,111568
28020,7345274880,66786.0,1786052119.2,2.9695,0.072,1.0000,98798
28040,7350517760,66833.0,1786052166.2,2.9877,0.069,1.0000,111580
28060,7355760640,66880.0,1786052213.1,2.9867,0.073,1.0000,111612
28080,7361003520,66927.0,1786052260.1,2.9842,0.076,1.0000,111548
28100,7366246400,66974.0,1786052307.1,2.9810,0.072,1.0000,111545
28120,7371489280,67021.1,1786052354.3,3.0198,0.073,1.0000,111108
28140,7376732160,67068.1,1786052401.3,3.0632,0.073,1.0000,111642
28160,7381975040,67115.1,1786052448.2,3.0134,0.069,1.0000,111630
28180,7387217920,67162.0,1786052495.2,3.0004,0.080,1.0000,111642
28200,7392460800,67209.0,1786052542.2,2.9431,0.072,1.0000,111615
28220,7397703680,67256.0,1786052589.2,2.9173,0.071,1.0000,111583
28240,7402946560,67303.0,1786052636.2,2.9572,0.074,1.0000,111566
28260,7408189440,67356.2,1786052689.4,2.9111,0.070,1.0000,98521
28280,7413432320,67403.3,1786052736.4,2.9518,0.072,1.0000,111435
28300,7418675200,67450.2,1786052783.4,2.9722,0.072,1.0000,111633
28320,7423918080,67497.2,1786052830.4,2.9294,0.071,1.0000,111599
28340,7429160960,67544.2,1786052877.3,3.0846,0.073,1.0000,111617
28360,7434403840,67591.2,1786052924.3,3.0033,0.074,1.0000,111531
28380,7439646720,67638.3,1786052971.4,3.0360,0.073,1.0000,111379
28400,7444889600,67685.3,1786053018.5,2.9773,0.070,1.0000,111453
28420,7450132480,67732.3,1786053065.5,2.9856,0.073,1.0000,111556
28440,7455375360,67779.3,1786053112.5,2.9892,0.075,1.0000,111546
28460,7460618240,67826.2,1786053159.4,3.0233,0.073,1.0000,111731
28480,7465861120,67873.2,1786053206.4,2.9640,0.072,1.0000,111610
28500,7471104000,67920.2,1786053253.4,2.9729,0.074,1.0000,111491
28520,7476346880,67973.4,1786053306.5,3.0099,0.071,1.0000,98641
28540,7481589760,68020.7,1786053353.9,3.0242,0.071,1.0000,110711
28560,7486832640,68067.7,1786053400.9,2.9901,0.073,1.0000,111541
28580,7492075520,68114.7,1786053447.9,2.9501,0.070,1.0000,111620
28600,7497318400,68161.7,1786053494.9,3.0321,0.073,1.0000,111573
28620,7502561280,68208.7,1786053541.8,2.9693,0.069,1.0000,111593
28640,7507804160,68255.6,1786053588.8,2.9414,0.072,1.0000,111762
28660,7513047040,68302.5,1786053635.7,3.0371,0.072,1.0000,111762
28680,7518289920,68349.4,1786053682.6,2.9641,0.072,1.0000,111726
28700,7523532800,68396.4,1786053729.6,3.0053,0.070,1.0000,111534
28720,7528775680,68443.4,1786053776.6,2.9984,0.075,1.0000,111584
28740,7534018560,68490.4,1786053823.6,3.0248,0.070,1.0000,111600
28760,7539261440,68543.4,1786053876.6,2.9538,0.070,1.0000,98918
28780,7544504320,68590.3,1786053923.5,2.9646,0.074,1.0000,111667
28800,7549747200,68637.3,1786053970.5,2.9872,0.074,1.0000,111583
28820,7554990080,68684.3,1786054017.5,3.0017,0.072,1.0000,111641
28840,7560232960,68731.3,1786054064.4,2.9972,0.073,1.0000,111627
28860,7565475840,68778.2,1786054111.4,3.0447,0.073,1.0000,111606
28880,7570718720,68825.3,1786054158.4,2.9777,0.073,1.0000,111525
28900,7575961600,68872.2,1786054205.4,2.9453,0.070,1.0000,111583
28920,7581204480,68919.2,1786054252.4,2.9714,0.075,1.0000,111555
28940,7586447360,68966.3,1786054299.4,2.9327,0.072,1.0000,111507
28960,7591690240,69013.4,1786054346.6,2.9602,0.070,1.0000,111122
28980,7596933120,69060.4,1786054393.6,3.0334,0.072,1.0000,111633
29000,7602176000,69107.4,1786054440.5,3.0063,0.071,1.0000,111614
29020,7607418880,69160.7,1786054493.9,3.0046,0.073,1.0000,98350
29040,7612661760,69207.7,1786054540.8,2.9102,0.073,1.0000,111582
29060,7617904640,69254.6,1786054587.8,3.0558,0.072,1.0000,111664
29080,7623147520,69301.5,1786054634.7,3.0347,0.071,1.0000,111797
29100,7628390400,69348.4,1786054681.6,2.9601,0.073,1.0000,111735
29120,7633633280,69395.3,1786054728.5,2.9708,0.077,1.0000,111848
29140,7638876160,69442.2,1786054775.4,2.9673,0.072,1.0000,111783
29160,7644119040,69489.2,1786054822.4,2.9467,0.074,1.0000,111596
29180,7649361920,69536.2,1786054869.4,2.9900,0.071,1.0000,111557
29200,7654604800,69583.1,1786054916.3,2.9864,0.071,1.0000,111687
29220,7659847680,69630.1,1786054963.3,3.0079,0.072,1.0000,111586
29240,7665090560,69677.1,1786055010.3,2.8876,0.071,1.0000,111550
29260,7670333440,69729.7,1786055062.8,2.9983,0.070,1.0000,99811
29280,7675576320,69776.5,1786055109.7,3.0020,0.072,1.0000,111945
29300,7680819200,69823.4,1786055156.6,3.0437,0.073,1.0000,111775
29320,7686062080,69870.3,1786055203.5,3.0048,0.069,1.0000,111783
29340,7691304960,69917.2,1786055250.4,2.9145,0.072,1.0000,111783
29360,7696547840,69964.1,1786055297.2,2.9473,0.070,1.0000,111833
29380,7701790720,70011.2,1786055344.4,2.9363,0.071,1.0000,111285
29400,7707033600,70058.1,1786055391.3,2.9475,0.072,1.0000,111746
29420,7712276480,70105.1,1786055438.3,2.8961,0.069,1.0000,111595
29440,7717519360,70152.1,1786055485.2,2.9600,0.072,1.0000,111604
29460,7722762240,70199.0,1786055532.2,2.9700,0.071,1.0000,111632
29480,7728005120,70246.0,1786055579.2,2.9573,0.072,1.0000,111615
29500,7733248000,70293.0,1786055626.2,2.9574,0.076,1.0000,111581
29520,7738490880,70346.3,1786055679.5,3.0214,0.075,1.0000,98276
29540,7743733760,70393.2,1786055726.4,2.9977,0.074,1.0000,111849
29560,7748976640,70440.1,1786055773.3,3.0327,0.072,1.0000,111715
29580,7754219520,70487.0,1786055820.2,2.9649,0.070,1.0000,111795
29600,7759462400,70533.9,1786055867.1,2.9967,0.079,1.0000,111879
29620,7764705280,70580.8,1786055914.0,2.9492,0.068,1.0000,111711
29640,7769948160,70627.8,1786055960.9,2.9884,0.072,1.0000,111702
29660,7775191040,70674.8,1786056007.9,3.0070,0.069,1.0000,111538
29680,7780433920,70721.8,1786056055.0,2.9454,0.070,1.0000,111478
29700,7785676800,70768.8,1786056102.0,2.9908,0.072,1.0000,111554
29720,7790919680,70815.8,1786056148.9,3.0078,0.073,1.0000,111670
29740,7796162560,70862.8,1786056195.9,2.9611,0.069,1.0000,111510
29760,7801405440,70915.8,1786056249.0,2.9776,0.070,1.0000,98796
29780,7806648320,70962.8,1786056295.9,2.9500,0.077,1.0000,111759
29800,7811891200,71009.8,1786056342.9,3.0267,0.073,1.0000,111557
29820,7817134080,71056.9,1786056390.1,2.9589,0.070,1.0000,111189
29840,7822376960,71103.9,1786056437.0,2.9505,0.070,1.0000,111661
29860,7827619840,71150.8,1786056484.0,2.9982,0.072,1.0000,111654
29880,7832862720,71197.8,1786056531.0,2.9775,0.069,1.0000,111599
29900,7838105600,71244.8,1786056578.0,2.9513,0.072,1.0000,111511
29920,7843348480,71291.8,1786056625.0,3.0028,0.070,1.0000,111593
29940,7848591360,71338.7,1786056671.9,2.9879,0.073,1.0000,111757
29960,7853834240,71385.6,1786056718.8,3.0133,0.070,1.0000,111703
29980,7859077120,71432.5,1786056765.7,2.9794,0.070,1.0000,111796
30000,7864320000,71479.5,1786056812.7,2.9509,0.071,1.0000,111681
30020,7869562880,71532.8,1786056866.0,3.0548,0.074,1.0000,98354
30040,7874805760,71579.7,1786056912.9,2.9485,0.071,1.0000,111698
30060,7880048640,71626.7,1786056959.8,2.9687,0.072,1.0000,111679
30080,7885291520,71673.6,1786057006.8,2.9643,0.072,1.0000,111620
30100,7890534400,71720.6,1786057053.8,2.9570,0.073,1.0000,111625
30120,7895777280,71767.6,1786057100.7,2.9724,0.069,1.0000,111675
30140,7901020160,71814.5,1786057147.7,2.9229,0.072,1.0000,111642
30160,7906263040,71861.5,1786057194.7,2.9335,0.071,1.0000,111596
30180,7911505920,71908.5,1786057241.7,2.9670,0.073,1.0000,111503
30200,7916748800,71955.5,1786057288.7,2.9311,0.068,1.0000,111649
30220,7921991680,72002.4,1786057335.6,2.9851,0.071,1.0000,111646
30240,7927234560,72049.6,1786057382.8,2.9810,0.069,1.0000,111115
30260,7932477440,72102.5,1786057435.7,2.8931,0.073,1.0000,99152
